,spread,half_life_roll,mean_crossings_roll,adf_p_roll,mr_regime_v2,mr_regime_adf,mr_regime_final,z,max_hold_days,pos,entry,exit,hold_days,cooldown,spread_chg,pnl_spread_units
2021-03-22,0.0527742973810738,10.645310237070964,20.0,0.2127367551046163,1,0,0,3.074363061922343,11,0,0,0,0,,-0.001685129244412699,-0.0
2021-03-23,0.0424960870451878,10.304991441845283,20.0,0.3119592450031737,1,0,0,2.2231872029128206,11,0,0,0,0,,-0.010278210335886002,-0.0
2021-03-24,0.0547979687233182,10.672578067509525,22.0,0.3903733337884307,1,0,0,2.8260475742708935,11,0,0,0,0,,0.0123018816781304,0.0
2021-03-25,0.0513774538495148,11.473549115059717,22.0,0.3996425481236366,1,0,0,2.440254314434371,12,0,0,0,0,,-0.003420514873803397,-0.0
2021-03-26,0.038009289711173,10.949995544098574,21.0,0.3250221357685517,1,0,0,1.5544563075917537,11,0,0,0,0,,-0.013368164138341805,-0.0
2021-03-29,0.022832146630396,10.484094492073394,21.0,0.2449874921926685,1,0,0,0.5884025486666732,11,0,0,0,0,,-0.015177143080776997,-0.0
2021-03-30,0.0256287385000248,10.383303429684792,21.0,0.2544698608639575,1,0,0,0.7368508033489647,11,0,0,0,0,,0.0027965918696288006,0.0
2021-03-31,0.0205483481950041,10.421429543530088,21.0,0.2822080817951065,1,0,0,0.3876668624613424,11,0,0,0,0,,-0.0050803903050207,-0.0
2021-04-01,0.0090188896218359,10.455271090863372,21.0,0.1811368594454507,1,0,0,-0.39484329727517253,11,0,0,0,0,,-0.011529458573168202,-0.0
2021-04-05,0.0092300768617699,10.744222100410331,20.0,0.1787338901767668,1,0,0,-0.3910023961468672,11,0,0,0,0,,0.00021118723993400132,0.0
2021-04-06,0.0137965521873582,11.17448891100861,20.0,0.1697734112958602,1,0,0,-0.09737132773159524,12,0,0,0,0,,0.0045664753255883,0.0
2021-04-07,0.0136437856139917,11.40542437104027,19.0,0.1732543629772793,1,0,0,-0.11833889724768883,12,0,0,0,0,,-0.00015276657336650047,-0.0
2021-04-08,0.0234797286006713,11.503044521625684,19.0,0.2866723067570085,1,0,0,0.5274689489641163,12,0,0,0,0,,0.0098359429866796,0.0
2021-04-09,0.0182809713659271,11.439495366585543,19.0,0.2778231206914971,1,0,0,0.16657860671464453,12,0,0,0,0,,-0.005198757234744198,-0.0
2021-04-12,0.0235934267125488,11.58117979883504,18.0,0.1798687264542693,1,0,0,0.5213452875909975,12,0,0,0,0,,0.005312455346621697,0.0
2021-04-13,0.0212363629316572,11.609594729371164,17.0,0.2822815949182439,1,0,0,0.34514425390570536,12,0,0,0,0,,-0.0023570637808915974,-0.0
2021-04-14,0.015542148716177,11.600211055641685,16.0,0.2729422188837266,1,0,0,-0.06518869402024087,12,0,0,0,0,,-0.005694214215480201,-0.0
2021-04-15,0.0101106880211441,11.577114960700357,15.0,0.2664626610927068,1,0,0,-0.4495575308825829,12,0,0,0,0,,-0.0054314606950329,-0.0
2021-04-16,0.007960437908272,11.57540703373762,15.0,0.2658081335956528,1,0,0,-0.6045983070294163,12,0,0,0,0,,-0.0021502501128721,-0.0
2021-04-19,0.0010579712627665,11.648082120566071,16.0,0.2664869757983136,1,0,0,-1.0698615948013595,12,0,0,0,0,,-0.0069024666455055,-0.0
2021-04-20,0.0013634429589917,11.655695970345102,16.0,0.264928980204935,1,0,0,-1.0301420242537696,12,0,0,0,0,,0.00030547169622519997,0.0
2021-04-21,-0.0077924158955404,11.743237313158074,16.0,0.2746679202614043,1,0,0,-1.5943955773022955,12,0,0,0,0,,-0.0091558588545321,-0.0
2021-04-22,-0.00829990397939,11.75272361651125,16.0,0.1600276508008453,1,0,0,-1.582961319233268,12,0,0,0,0,,-0.0005074880838496004,-0.0
2021-04-23,-0.0138253813291946,11.91997509321507,16.0,0.1542533716594123,1,0,0,-1.8617598333176795,12,0,0,0,0,,-0.005525477349804599,-0.0
2021-04-26,-0.0152611026986999,11.968278311675329,16.0,0.1935195703842016,1,0,0,-1.8607966825830413,12,0,0,0,0,,-0.0014357213695053005,-0.0
2021-04-27,-0.0087509821989781,11.826634376172452,16.0,0.1810252499586387,1,0,0,-1.4023254347854293,12,0,0,0,0,,0.0065101204997218,0.0
2021-04-28,-0.0136035398631424,11.931982669726318,16.0,0.1493679000683138,1,0,0,-1.6388340797333698,12,0,0,0,0,,-0.0048525576641643,-0.0
2021-04-29,-0.049593750426724,12.868375876867416,16.0,0.2329521641576917,1,0,0,-3.357583700886747,13,0,0,0,0,,-0.0359902105635816,-0.0
2021-04-30,-0.0466273122332676,12.781275425033314,16.0,0.4187572467929106,1,0,0,-2.9103293681639375,13,0,0,0,0,,0.0029664381934564055,0.0
2021-05-03,-0.0467984636737153,12.915804515198651,16.0,0.4195859724356809,1,0,0,-2.7020027208956745,13,0,0,0,0,,-0.00017115144044770048,-0.0
2021-05-04,-0.0513027604653251,13.532475737550378,16.0,0.2769248159356822,1,0,0,-2.701156331736883,14,0,0,0,0,,-0.004504296791609803,-0.0
2021-05-05,-0.0515737752818727,13.528437201944204,16.0,0.2516148153164861,1,0,0,-2.5254674209223777,14,0,0,0,0,,-0.00027101481654760035,-0.0
2021-05-06,-0.0457953240351924,13.062806693181912,16.0,0.2361566330393089,1,0,0,-2.169555386467603,14,0,0,0,0,,0.005778451246680298,0.0
2021-05-07,-0.0492249628459005,13.4045779679466,14.0,0.2714816978349113,1,0,0,-2.1849826642743633,14,0,0,0,0,,-0.0034296388107080966,-0.0
2021-05-10,-0.0367023398283947,12.826124770387606,14.0,0.1687568999771521,1,0,0,-1.6438555289184669,13,0,0,0,0,,0.012522623017505799,0.0
2021-05-11,-0.0296974200501134,12.299323287468836,14.0,0.1066585548854829,1,0,0,-1.3449097525162796,13,0,0,0,0,,0.007004919778281299,0.0
2021-05-12,-0.0305558721715977,12.477669198057267,14.0,0.1359066198811905,1,0,0,-1.332578835704038,13,0,0,0,0,,-0.0008584521214842974,-0.0
2021-05-13,-0.0407361249532147,13.199668224990724,14.0,0.1825584665074173,1,0,0,-1.6440283926818449,14,0,0,0,0,,-0.010180252781617001,-0.0
2021-05-14,-0.0476408521756122,13.380899215348416,14.0,0.3766973910793325,1,0,0,-1.819446307708753,14,0,0,0,0,,-0.006904727222397503,-0.0
2021-05-17,-0.0453401277185543,12.782045547430382,14.0,0.3839912427801735,1,0,0,-1.669985289956001,13,0,0,0,0,,0.0023007244570579025,0.0
2021-05-18,-0.0401158841034678,13.445039103588062,14.0,0.3873258766837758,1,0,0,-1.4410432606829726,14,0,0,0,0,,0.005224243615086499,0.0
2021-05-19,-0.0395270296945584,13.48030139487607,14.0,0.3860859505804738,1,0,0,-1.3722313578201204,14,0,0,0,0,,0.0005888544089093992,0.0
2021-05-20,-0.0309513754763646,13.217904304588908,14.0,0.3821346865245374,1,0,0,-1.0563050851200784,14,0,0,0,0,,0.008575654218193802,0.0
2021-05-21,-0.032372066442222,13.36689346928986,14.0,0.364603224341863,1,0,0,-1.0694729235780942,14,0,0,0,0,,-0.0014206909658573998,-0.0
2021-05-24,-0.0327813830790635,13.959192073976212,14.0,0.3649108480633016,1,0,0,-1.048487066933355,14,0,0,0,0,,-0.000409316636841503,-0.0
2021-05-25,-0.0441959242301672,14.572145138590017,14.0,0.3993234640399011,1,0,0,-1.3643735749448778,15,0,0,0,0,,-0.0114145411511037,-0.0
2021-05-26,-0.0451877373634834,14.793523094638518,14.0,0.4372915098084303,1,0,0,-1.3454767458187618,15,0,0,0,0,,-0.0009918131333161995,-0.0
2021-05-27,-0.0450425012573818,14.571783762598262,14.0,0.4322652643971721,1,0,0,-1.2936241438929765,15,0,0,0,0,,0.0001452361061015997,0.0
2021-05-28,-0.0504625258824145,15.540186883529865,14.0,0.5076544954432517,1,0,0,-1.408683805274045,16,0,0,0,0,,-0.005420024625032695,-0.0
2021-06-01,-0.0482202796501214,15.305988129593745,14.0,0.5068765612801697,1,0,0,-1.2928820800553755,16,0,0,0,0,,0.0022422462322930978,0.0
2021-06-02,-0.0440709450578467,15.498472337089432,12.0,0.4842046737607134,1,0,0,-1.1285196378341629,16,0,0,0,0,,0.004149334592274699,0.0
2021-06-03,-0.0488519751803044,16.108382766874872,12.0,0.5027932562642375,1,0,0,-1.2297093737382327,17,0,0,0,0,,-0.004781030122457702,-0.0
2021-06-04,-0.0469826318590165,16.060768790060504,12.0,0.5115295324046929,1,0,0,-1.1348971851918639,17,0,0,0,0,,0.0018693433212879015,0.0
2021-06-07,-0.057298361735528,17.096122516903556,12.0,0.5785406193075061,1,0,0,-1.3910703432023408,18,0,0,0,0,,-0.010315729876511498,-0.0
2021-06-08,-0.0566639717153432,17.619097958129757,14.0,0.5821708949188972,1,0,0,-1.3241047064579594,18,0,0,0,0,,0.0006343900201847968,0.0
2021-06-09,-0.0620467646958831,18.518304290449883,14.0,0.6313284753728081,1,0,0,-1.4296933233028353,19,0,0,0,0,,-0.005382792980539897,-0.0
2021-06-10,-0.0661851963731647,19.39959891934938,14.0,0.6720361687508746,1,0,0,-1.4919910523272712,20,0,0,0,0,,-0.004138431677281597,-0.0
2021-06-11,-0.0660726852664241,19.83264674163626,14.0,0.7186501190095334,1,0,0,-1.4339039185276827,20,0,0,0,0,,0.00011251110674059817,0.0
2021-06-14,-0.0575885443336288,18.81139870197101,14.0,0.6609986068679723,1,0,0,-1.1518056194344097,19,0,0,0,0,,0.0084841409327953,0.0
2021-06-15,-0.0467860554539161,18.36629168909471,14.0,0.5809533061925959,1,0,0,-0.8216815540583672,19,0,0,0,0,,0.010802488879712698,0.0
2021-06-16,-0.041456035415023,17.958927030954115,16.0,0.512866270625706,1,0,0,-0.641733508710579,18,0,0,0,0,,0.005330020038893102,0.0
2021-06-17,-0.0433717456119362,18.3008248274822,16.0,0.5280984668931072,1,0,0,-0.6749755925253086,19,0,0,0,0,,-0.001915710196913202,-0.0
2021-06-18,-0.0340635881875392,17.364547200514824,14.0,0.4581497052317346,1,0,0,-0.35571175503612085,18,0,0,0,0,,0.009308157424397001,0.0
2021-06-21,-0.0362474755885715,18.033152834832062,14.0,0.4568215843221919,1,0,0,-0.3997018699205145,19,0,0,0,0,,-0.0021838874010323,-0.0
2021-06-22,-0.0297271282461384,17.372262702318423,14.0,0.4123233577038042,1,0,0,-0.14126853180500196,18,0,0,0,0,,0.0065203473424330985,0.0
2021-06-23,-0.0309498156455045,17.338373459812225,14.0,0.4115690632688922,1,0,0,-0.15711024901360726,18,0,0,0,0,,-0.0012226873993660993,-0.0
2021-06-24,-0.037947382404825,17.72209409380463,14.0,0.4391294555831054,1,0,0,-0.38852652322868325,18,0,0,0,0,,-0.0069975667593205025,-0.0
2021-06-25,-0.0289652538527569,17.064896455714443,14.0,0.4013262239768058,1,0,0,-0.01503822552078486,18,0,0,0,0,,0.008982128552068102,0.0
2021-06-28,-0.0451343240045023,18.01896503910738,14.0,0.5217054563446892,1,0,0,-0.6242080076664934,19,0,0,0,0,,-0.016169070151745398,-0.0
2021-06-29,-0.0511317907599186,18.63472380598432,14.0,0.5447749509118968,1,0,0,-0.8354743879296487,19,0,0,0,0,,-0.005997466755416299,-0.0
2021-06-30,-0.0485499225018948,19.47517009666229,14.0,0.5448876368850444,1,0,0,-0.705478401330386,20,0,0,0,0,,0.002581868258023798,0.0
2021-07-01,-0.0381424903833123,18.28056070406519,14.0,0.4948887668893594,1,0,0,-0.24559951122319898,19,0,0,0,0,,0.0104074321185825,0.0
2021-07-02,-0.0403215245414969,18.45985928597861,14.0,0.4928048505184588,1,0,0,-0.30828310653115854,19,0,0,0,0,,-0.0021790341581846007,-0.0
2021-07-06,-0.0403830065386507,18.67685295476825,14.0,0.4852876943593699,1,0,0,-0.2800795131277084,19,0,0,0,0,,-6.148199715379915e-05,-0.0
2021-07-07,-0.0465204584558653,19.1936292730639,14.0,0.5223594123969361,1,0,0,-0.54858460355224,20,0,0,0,0,,-0.006137451917214598,-0.0
2021-07-08,-0.0403247039979799,18.61404338013334,14.0,0.5044695300661719,1,0,0,-0.1999844970018558,19,0,0,0,0,,0.006195754457885401,0.0
2021-07-09,-0.0393184702107021,18.70250507028201,14.0,0.513301602921146,1,0,0,-0.10328175647303464,19,0,0,0,0,,0.0010062337872777938,0.0
2021-07-12,-0.0288960794052046,18.06415994322701,14.0,0.4687250576729856,1,0,0,0.5783226082276325,19,0,0,0,0,,0.010422390805497502,0.0
2021-07-13,-0.023961459865335,17.971494205681047,14.0,0.4378597951462519,1,0,0,0.982007242871042,18,0,0,0,0,,0.004934619539869602,0.0
2021-07-14,-0.0186760579895493,17.856673125901146,14.0,0.4237985936511342,1,0,0,1.4189707505432505,18,0,0,0,0,,0.0052854018757856995,0.0
2021-07-15,-0.0285917915685116,18.177314391609915,14.0,0.4620982114645968,1,0,0,0.8156909957527608,19,0,0,0,0,,-0.009915733578962301,-0.0
2021-07-16,-0.03345580869148,18.723312129330488,14.0,0.4808045122333058,1,0,0,0.5092082637087756,19,0,0,0,0,,-0.004864017122968401,-0.0
2021-07-19,-0.0606068713639516,21.115882518737404,14.0,0.5908181097836316,1,0,0,-1.5927527241496344,22,0,0,0,0,,-0.027151062672471596,-0.0
2021-07-20,-0.0439268009396371,19.010246508967672,14.0,0.5348658380930054,1,0,0,-0.2161936648004991,20,0,0,0,0,,0.0166800704243145,0.0
2021-07-21,-0.0314676050469753,18.11782607007958,14.0,0.4892014877340007,1,0,0,0.8848765732171163,19,0,0,0,0,,0.012459195892661798,0.0
2021-07-22,-0.0269341032261074,17.903783323301454,14.0,0.4464811507211706,1,0,0,1.3846778469384238,18,0,0,0,0,,0.0045335018208679,0.0
2021-07-23,-0.015093462289978,17.4043237031622,14.0,0.3903679876276257,1,0,0,2.4950847662593425,18,0,0,0,0,,0.011840640936129401,0.0
2021-07-26,-0.0196452040801329,17.537768022970806,14.0,0.396941510758258,1,0,0,1.9667622819026709,18,0,0,0,0,,-0.0045517417901549,-0.0
2021-07-27,-0.0273531966574562,17.77535859103893,16.0,0.4305744473851753,1,0,0,1.2289152383455524,18,0,0,0,0,,-0.007707992577323301,-0.0
2021-07-28,-0.0300819337486633,17.934239149144293,16.0,0.4353067188149874,1,0,0,0.9553093397650995,18,0,0,0,0,,-0.0027287370912070993,-0.0
2021-07-29,-0.018821926813084,17.959919999212335,13.0,0.3839926890543615,1,0,0,1.8626327875148134,18,0,0,0,0,,0.011260006935579301,0.0
2021-07-30,-0.0202272885495018,17.601754216355996,11.0,0.3800238548595407,1,0,0,1.6685818813039155,18,0,0,0,0,,-0.0014053617364178025,-0.0
2021-08-02,-0.0247267275076863,17.114306008008676,11.0,0.2957963911220957,1,0,0,1.2411267393332595,18,0,0,0,0,,-0.0044994389581844985,-0.0
2021-08-03,-0.0353286790973301,17.74806501755066,11.0,0.3554514717184276,1,0,0,0.3287955170708811,18,0,0,0,0,,-0.010601951589643797,-0.0
2021-08-04,-0.0322559432019913,16.287271480084723,13.0,0.302052731254077,1,0,0,0.5815542880168801,17,0,0,0,0,,0.003072735895338796,0.0
2021-08-05,-0.0335590083929133,17.016854544587016,13.0,0.4141753002724896,1,0,0,0.4784665856707443,18,0,0,0,0,,-0.0013030651909219995,-0.0
2021-08-06,-0.0302814342316466,16.162260287945763,13.0,0.3425273831614931,1,0,0,0.755992363542713,17,0,0,0,0,,0.0032775741612666998,0.0
2021-08-09,-0.0353438772090655,17.96032588104413,13.0,0.4129294850157562,1,0,0,0.31866904517329153,18,0,0,0,0,,-0.005062442977418896,-0.0
2021-08-10,-0.0358900080779678,17.160008337803664,13.0,0.4054063295978244,1,0,0,0.2567681447087568,18,0,0,0,0,,-0.0005461308689023031,-0.0
2021-08-11,-0.034918279072996,17.736778760570324,13.0,0.3692801386149759,1,0,0,0.3252208632976173,18,0,0,0,0,,0.0009717290049717983,0.0
2021-08-12,-0.0305135329724972,17.370958582082157,13.0,0.3752118437463754,1,0,0,0.6844119694549876,18,0,0,0,0,,0.004404746100498801,0.0
2021-08-13,-0.0311308616758259,16.791864851065675,13.0,0.3451802975617782,1,0,0,0.6181307076053633,17,0,0,0,0,,-0.0006173287033287012,-0.0
2021-08-16,-0.0379504721343462,17.515300686549995,15.0,0.4067606953955966,1,0,0,0.05092426502739261,18,0,0,0,0,,-0.006819610458520298,-0.0
2021-08-17,-0.0356388222030448,16.952653659985167,13.0,0.4185480871617262,1,0,0,0.25233820334810664,17,0,0,0,0,,0.002311649931301403,0.0
2021-08-18,-0.0316023586728597,17.24269521928268,13.0,0.4168993407323166,1,0,0,0.5935733880606919,18,0,0,0,0,,0.004036463530185094,0.0
2021-08-19,-0.0411966505304599,17.937748516195562,13.0,0.4247378675166962,1,0,0,-0.22661474740762455,18,0,0,0,0,,-0.009594291857600197,-0.0
2021-08-20,-0.0466096798350079,18.353650366804608,11.0,0.4362204805856151,1,0,0,-0.6845777008704226,19,0,0,0,0,,-0.005413029304547998,-0.0
2021-08-23,-0.0390329727197222,17.35532871818633,15.0,0.4202591214578119,1,0,0,-0.048980670519458244,18,0,0,0,0,,0.0075767071152857,0.0
2021-08-24,-0.0368953092753576,17.04066812055443,15.0,0.3606335136172989,1,0,0,0.11498486755261239,18,0,0,0,0,,0.0021376634443645987,0.0
2021-08-25,-0.0383359279490527,17.267261957566554,15.0,0.3462273726965794,1,0,0,-0.023228092905665652,18,0,0,0,0,,-0.0014406186736951043,-0.0
2021-08-26,-0.0483385243458105,17.120109533902944,15.0,0.3804602403852097,1,0,0,-0.878977503343528,18,0,0,0,0,,-0.010002596396757796,-0.0
2021-08-27,-0.047239136851565,16.85880807391838,11.0,0.4456486385362258,1,0,0,-0.7881159910349606,17,0,0,0,0,,0.001099387494245499,0.0
2021-08-30,-0.0492898353457391,17.038729029814423,11.0,0.5091214810877613,1,0,0,-0.9591192823639237,18,0,0,0,0,,-0.002050698494174101,-0.0
2021-08-31,-0.0609779481951449,19.05580281725509,11.0,0.6052990607641372,1,0,0,-1.9417722772581514,20,0,0,0,0,,-0.011688112849405796,-0.0
2021-09-01,-0.0544329757587505,18.961063403187502,11.0,0.5916196294477764,1,0,0,-1.3932712806910108,19,0,0,0,0,,0.006544972436394396,0.0
2021-09-02,-0.0574638822236979,19.69592589572828,11.0,0.5767763875262331,1,0,0,-1.6800465349609526,20,0,0,0,0,,-0.0030309064649474,-0.0
2021-09-03,-0.0634592994060438,20.56412468399872,13.0,0.5817697575542824,1,0,0,-2.2245458894936156,21,0,0,0,0,,-0.005995417182345905,-0.0
2021-09-07,-0.054122127141051,18.842617868628118,13.0,0.5431506257931721,1,0,0,-1.4752016063151916,19,0,0,0,0,,0.009337172264992803,0.0
2021-09-08,-0.0453252228095264,17.68149288676696,13.0,0.5036284415201429,1,0,0,-0.7126656634680791,18,0,0,0,0,,0.0087969043315246,0.0
2021-09-09,-0.0385653819899385,17.559611956546007,17.0,0.4582782252773094,1,0,0,-0.09839121940360045,18,0,0,0,0,,0.006759840819587901,0.0
2021-09-10,-0.0409760788479962,17.84585380296057,19.0,0.4625273799741403,1,0,0,-0.3243921787726786,18,0,0,0,0,,-0.002410696858057698,-0.0
2021-09-13,-0.0385868255163899,17.711575791754868,19.0,0.407051120974168,1,0,0,-0.10888506730585842,18,0,0,0,0,,0.002389253331606299,0.0
2021-09-14,-0.0386681758919031,17.733446357648482,21.0,0.4358076372901618,1,0,0,-0.10939737101900969,18,0,0,0,0,,-8.135037551319779e-05,-0.0
2021-09-15,-0.0441987535577421,17.416380694202125,21.0,0.4341595897242031,1,0,0,-0.6134489501609318,18,0,0,0,0,,-0.005530577665839004,-0.0
2021-09-16,-0.0412520555365443,17.785954902694108,19.0,0.3805861092201296,1,0,0,-0.3213744096663495,18,0,0,0,0,,0.002946698021197805,0.0
2021-09-17,-0.0415706767138726,17.532143307208234,17.0,0.3546250567944318,1,0,0,-0.33552117562104117,18,0,0,0,0,,-0.0003186211773283029,-0.0
2021-09-20,-0.0452180284029459,17.033593300356763,17.0,0.352332264545304,1,0,0,-0.6646010292767558,18,0,0,0,0,,-0.0036473516890732985,-0.0
2021-09-21,-0.0522409646117356,17.080580470322843,17.0,0.312036487790538,1,0,0,-1.2762879038847772,18,0,0,0,0,,-0.007022936208789701,-0.0
2021-09-22,-0.0433287086391613,16.395409297147822,17.0,0.271026020200268,1,0,0,-0.451264889677647,17,0,0,0,0,,0.0089122559725743,0.0
2021-09-23,-0.0316810252538726,14.944284709562057,17.0,0.2163986927526426,1,0,0,0.6082540853681389,15,0,0,0,0,,0.011647683385288703,0.0
2021-09-24,-0.0310375029160869,14.713231117347394,17.0,0.2048946500524333,1,0,0,0.6442431629412846,15,0,0,0,0,,0.0006435223377856993,0.0
2021-09-27,-0.0280881675075077,14.3773567007455,13.0,0.1760755658836154,1,0,0,0.9004620849145957,15,0,0,0,0,,0.002949335408579199,0.0
2021-09-28,-0.0299639642077815,14.265341293289104,13.0,0.2002935783145392,1,0,0,0.705883746897018,15,0,0,0,0,,-0.0018757967002737998,-0.0
2021-09-29,-0.0279304896388481,13.81979955879346,13.0,0.2007394843958344,1,0,0,0.8712114936236857,14,0,0,0,0,,0.002033474568933401,0.0
2021-09-30,-0.0298974881709543,14.074700230120415,17.0,0.2039849043175146,1,0,0,0.6645828243763254,15,0,0,0,0,,-0.0019669985321062004,-0.0
2021-10-01,-0.0208790043244411,13.80596135627205,17.0,0.1778746201883049,1,0,0,1.4481942678916235,14,0,0,0,0,,0.0090184838465132,0.0
2021-10-04,-0.0464092094940742,13.861932890296996,17.0,0.1740006925599309,1,0,0,-0.8702571938251469,14,0,0,0,0,,-0.0255302051696331,-0.0
2021-10-05,-0.0474505461342547,13.605406656211745,17.0,0.15926785970176,1,0,0,-0.9339801306320819,14,0,0,0,0,,-0.0010413366401805027,-0.0
2021-10-06,-0.0391015690594525,12.689235372612318,19.0,0.1489781592908741,1,0,0,-0.15639181111107725,13,0,0,0,0,,0.0083489770748022,0.0
2021-10-07,-0.0365409386544675,12.292910498093413,19.0,0.1335515955439919,1,0,0,0.1085087979743698,13,0,0,0,0,,0.002560630404984998,0.0
2021-10-08,-0.0324154237516749,12.098525166946713,19.0,0.1402734894011497,1,0,0,0.5047352041759633,13,0,0,0,0,,0.004125514902792601,0.0
2021-10-11,-0.0366469002832756,11.923282026006715,19.0,0.1231959437298462,1,0,0,0.11013119187755786,12,0,0,0,0,,-0.004231476531600699,-0.0
2021-10-12,-0.0378834200526547,12.057263899016023,21.0,0.1005150335991356,1,0,0,-0.04445566824556268,13,0,0,0,0,,-0.0012365197693791005,-0.0
2021-10-13,-0.0407010760412873,11.673271613868936,21.0,0.1011018968025341,1,0,0,-0.3283076642558314,12,0,0,0,0,,-0.0028176559886326016,-0.0
2021-10-14,-0.0435209017792272,11.230369696377275,21.0,0.1039858244849382,1,0,0,-0.5870790237523241,12,0,0,0,0,,-0.0028198257379398947,-0.0
2021-10-15,-0.0308735100997816,10.803202193757086,21.0,0.1020820905609342,1,0,0,0.6728834100204224,11,0,0,0,0,,0.012647391679445598,0.0
2021-10-18,-0.0227507892761948,10.562253372918718,19.0,0.0891334060715207,1,0,0,1.529346505655126,11,0,0,0,0,,0.0081227208235868,0.0
2021-10-19,-0.0223073664445694,10.583356121038978,17.0,0.072638155138329,1,0,0,1.591363632878341,11,0,0,0,0,,0.00044342283162539936,0.0
2021-10-20,-0.0297915951513356,10.38460658659091,17.0,0.1084669044951685,1,0,0,0.8309228365838998,11,0,0,0,0,,-0.0074842287067662,-0.0
2021-10-21,-0.0271484405221285,9.968182161661174,17.0,0.117501903429687,1,0,0,1.0929510636250974,10,0,0,0,0,,0.0026431546292071013,0.0
2021-10-22,-0.0235755639035959,10.388341113013476,17.0,0.0635114341924185,1,0,0,1.488157892498966,11,0,0,0,0,,0.0035728766185325993,0.0
2021-10-25,-0.0264441867513118,10.396081790132444,17.0,0.1206499334595436,1,0,0,1.220801829802635,11,0,0,0,0,,-0.0028686228477158987,-0.0
2021-10-26,-0.0290429191639489,9.534035128717427,17.0,0.2019628028135608,1,0,0,0.962330556172178,10,0,0,0,0,,-0.002598732412637101,-0.0
2021-10-27,-0.0339173400376928,10.57989838977355,15.0,0.2029095815338825,1,0,0,0.4394167349119723,11,0,0,0,0,,-0.0048744208737438975,-0.0
2021-10-28,-0.0199924102233621,11.299161097741784,15.0,0.2580000653745771,1,0,0,1.8516643189399895,12,0,0,0,0,,0.0139249298143307,0.0
2021-10-29,-0.0202856148245311,11.083258852204754,17.0,0.2731514419698612,1,0,0,1.753713223382826,12,0,0,0,0,,-0.00029320460116900177,-0.0
2021-11-01,-0.0277408003783641,11.623100960122311,19.0,0.2830832461422552,1,0,0,0.9912692396597487,12,0,0,0,0,,-0.007455185553833,-0.0
2021-11-02,-0.0330796547954008,11.778791363039293,19.0,0.2795874744662517,1,0,0,0.4485892160319616,12,0,0,0,0,,-0.005338854417036701,-0.0
2021-11-03,-0.027129330122241,11.666642805553847,19.0,0.2910131402684004,1,0,0,1.024086801214183,12,0,0,0,0,,0.005950324673159802,0.0
2021-11-04,-0.0120649209389274,11.448142368901763,20.0,0.2744561586552265,1,0,0,2.3696083211120147,12,0,0,0,0,,0.0150644091833136,0.0
2021-11-05,-0.000967649391641,11.807350396667932,20.0,0.2876486312561898,1,0,0,3.0998818413648133,12,0,0,0,0,,0.011097271547286399,0.0
2021-11-08,-0.0116002495165812,11.5819767803697,20.0,0.2752926989646317,1,0,0,2.068912145566008,12,0,0,0,0,,-0.0106326001249402,-0.0
2021-11-09,-0.0019120865707424,11.946211711227264,19.0,0.2975352155309121,1,0,0,2.658844502795577,12,0,0,0,0,,0.0096881629458388,0.0
2021-11-10,0.0268627913320766,12.476166041402204,17.0,0.4050304866863151,1,0,0,4.09997004066783,13,0,0,0,0,,0.028774877902819,0.0
2021-11-11,0.033988176023846,13.608362290977183,15.0,0.4301140628072701,1,0,0,3.885428670486832,14,0,0,0,0,,0.007125384691769404,0.0
2021-11-12,0.0531323958242282,15.967628100284344,15.0,0.6033837623580635,1,0,0,4.134642627126197,16,0,0,0,0,,0.019144219800382195,0.0
2021-11-15,0.0460617326174359,15.090463735606413,15.0,0.5887767381994323,1,0,0,3.3566982860638603,16,0,0,0,0,,-0.007070663206792296,-0.0
2021-11-16,0.0583292486208293,17.90298492894203,15.0,0.3622922781786863,1,0,0,3.426918818777138,18,0,0,0,0,,0.012267516003393396,0.0
2021-11-17,0.0634123359983824,19.83975861448825,14.0,0.4338132699025394,1,0,0,3.2332066824290733,20,0,0,0,0,,0.005083087377553107,0.0
2021-11-18,0.0378036905493397,15.458136485694345,14.0,0.5624554137696136,1,0,0,2.181903136662166,16,0,0,0,0,,-0.025608645449042705,-0.0
2021-11-19,0.0211085076802772,14.185942873750363,13.0,0.1486682186717429,1,0,0,1.545022833162158,15,0,0,0,0,,-0.0166951828690625,-0.0
2021-11-22,-0.0163468255280099,12.351790819162929,13.0,0.0842232696441091,1,0,0,0.2631827909714657,13,0,0,0,0,,-0.0374553332082871,-0.0
2021-11-23,-0.0032653523245089,12.469979722326231,12.0,0.0854646909527719,1,0,0,0.6826554740652536,13,0,0,0,0,,0.013081473203500999,0.0
2021-11-24,0.0129506872717568,12.958256732817954,14.0,0.108813089164573,1,0,0,1.194541852205832,13,0,0,0,0,,0.016216039596265698,0.0
2021-11-26,-0.0151478014314765,12.058758806308186,13.0,0.0785309754555212,1,0,0,0.21684327926593758,13,0,0,0,0,,-0.0280984887032333,-0.0
2021-11-29,-0.0138264764828157,12.060084107388551,13.0,0.0784606438997502,1,0,0,0.24032470276419593,13,0,0,0,0,,0.0013213249486607997,0.0
2021-11-30,-0.0297305327420502,12.019037110298598,12.0,0.0796244743590453,1,0,0,-0.33982431307315664,13,0,0,0,0,,-0.0159040562592345,-0.0
