,spread,half_life_roll,mean_crossings_roll,adf_p_roll,mr_regime_v2,mr_regime_adf,mr_regime_final,z,max_hold_days,pos,entry,exit,hold_days,cooldown,spread_chg,pnl_spread_units
2021-06-07,-0.1118217831605097,9.537696589561529,34.0,0.0440943367578213,1,1,1,-0.8272082126952482,10,0,0,0,0,,0.02416265143753099,0.0
2021-06-08,-0.0882836816030243,9.239611711139435,34.0,0.0328844624883858,1,1,1,-0.4605792708917899,10,0,0,0,0,,0.023538101557485397,0.0
2021-06-09,-0.0774630810209924,9.409694343722736,34.0,0.0368316426859453,1,1,1,-0.280032992934517,10,0,0,0,0,,0.010820600582031895,0.0
2021-06-10,-0.09646047404153,9.655437885945789,36.0,0.0442332461177123,1,1,1,-0.5410210062714077,10,0,0,0,0,,-0.0189973930205376,-0.0
2021-06-11,-0.0803467312903301,9.601618191997954,36.0,0.0412689557813749,1,1,1,-0.27537918576497117,10,0,0,0,0,,0.016113742751199908,0.0
2021-06-14,-0.0793859096216147,9.70234433762987,35.0,0.0428198925019029,1,1,1,-0.23996514459259338,10,0,0,0,0,,0.0009608216687154031,0.0
2021-06-15,-0.040838523621808,9.488441748425997,34.0,0.0354125804237452,1,1,1,0.3753772566059101,10,0,0,0,0,,0.03854738599980669,0.0
2021-06-16,-0.0314125269914633,9.451817421520229,34.0,0.0340907529526252,1,1,1,0.5497767987551171,10,0,0,0,0,,0.009425996630344699,0.0
2021-06-17,-0.0165561018827267,9.378850071779873,34.0,0.0318855488139475,1,1,1,0.7785339052761245,10,0,0,0,0,,0.014856425108736603,0.0
2021-06-18,0.0110395158841507,9.366822886642996,34.0,0.0317025452461073,1,1,1,1.1836385696820693,10,0,0,0,0,,0.0275956177668774,0.0
2021-06-21,-0.0233243583147855,9.366503576954829,34.0,0.0321883740806225,1,1,1,0.6235948650390548,10,0,0,0,0,,-0.0343638741989362,-0.0
2021-06-22,-0.024289274397975,9.382766594791711,34.0,0.0325830479788405,1,1,1,0.5898376849325614,10,0,0,0,0,,-0.0009649160831895001,-0.0
2021-06-23,-0.0296169141947695,9.434702607014524,34.0,0.0339165546078594,1,1,1,0.4910997590748802,10,0,0,0,0,,-0.0053276397967945005,-0.0
2021-06-24,-0.0105550363252975,9.35184160689522,34.0,0.0314283854948582,1,1,1,0.7709940301878863,10,0,0,0,0,,0.019061877869472,0.0
2021-06-25,-0.0133113799384307,9.371937104957144,34.0,0.0319957028203884,1,1,1,0.7106708401790534,10,0,0,0,0,,-0.0027563436131332,-0.0
2021-06-28,0.0205166991628056,9.243498112077829,35.0,0.0288290534962652,1,1,1,1.2136524601130734,10,0,0,0,0,,0.0338280791012363,0.0
2021-06-29,0.0325278847495908,9.144278161656656,35.0,0.0262587405704481,1,1,1,1.3647842568100337,10,0,0,0,0,,0.012011185586785197,0.0
2021-06-30,0.0270440547789423,8.958500915921944,35.0,0.021874476858692,1,1,1,1.2501373929347235,9,0,0,0,0,,-0.005483829970648498,-0.0
2021-07-01,0.0442554223636326,9.112626169956156,35.0,0.0259437389647055,1,1,1,1.4600702334359565,10,0,0,0,0,,0.017211367584690298,0.0
2021-07-02,0.0315970347938252,9.258052495299395,33.0,0.0295264352884964,1,1,1,1.2415551711411734,10,0,0,0,0,,-0.012658387569807396,-0.0
2021-07-06,-0.0082458775542626,9.244205603759148,34.0,0.0300486764053303,1,1,1,0.654070730165471,10,0,0,0,0,,-0.0398429123480878,-0.0
2021-07-07,-0.0002708572050273,9.285602387583296,34.0,0.0308727813412019,1,1,1,0.767023981898113,10,0,0,0,0,,0.0079750203492353,0.0
2021-07-08,0.0220657005272899,9.26537537872474,34.0,0.0297083630730999,1,1,1,1.0853202289250068,10,0,0,0,0,,0.0223365577323172,0.0
2021-07-09,-0.0092819428570525,9.257043185901765,35.0,0.0300914393142249,1,1,1,0.6328233464394072,10,0,0,0,0,,-0.0313476433843424,-0.0
2021-07-12,-0.0161821973495923,9.356211060941888,37.0,0.0323420740639165,1,1,1,0.5368353799263867,10,0,0,0,0,,-0.006900254492539799,-0.0
2021-07-13,-0.004417386853726,9.334978179956329,36.0,0.0313637826954341,1,1,1,0.7187081252228706,10,0,0,0,0,,0.011764810495866298,0.0
2021-07-14,-0.0153710318187174,9.373050621182893,36.0,0.0324449204384387,1,1,1,0.5674017513208457,10,0,0,0,0,,-0.0109536449649914,-0.0
2021-07-15,-0.0132046798438132,9.335249736342185,36.0,0.030641205061413,1,1,1,0.6122254761850882,10,0,0,0,0,,0.0021663519749041994,0.0
2021-07-16,-0.0141183942846261,9.370403304756282,36.0,0.0316524840209341,1,1,1,0.6142966164514854,10,0,0,0,0,,-0.0009137144408128996,-0.0
2021-07-19,-0.0151038026151297,9.281984578301836,36.0,0.0288133753775792,1,1,1,0.6217267515913997,10,0,0,0,0,,-0.0009854083305036003,-0.0
2021-07-20,-0.0140551095038627,9.243373993512929,36.0,0.0280522774997637,1,1,1,0.6581881013038293,10,0,0,0,0,,0.0010486931112670007,0.0
2021-07-21,-0.0070234714996342,9.191856170124469,36.0,0.0270372855842011,1,1,1,0.7859853718068233,10,0,0,0,0,,0.007031638004228499,0.0
2021-07-22,-0.0066720916333844,9.33289693034446,34.0,0.0306437362729681,1,1,1,0.8040179215072856,10,0,0,0,0,,0.00035137986624979994,0.0
2021-07-23,0.0097072264597395,9.241483876652936,34.0,0.028326263542443,1,1,1,1.0581010834259978,10,0,0,0,0,,0.0163793180931239,0.0
2021-07-26,0.0041882329800593,9.224698129006994,34.0,0.0281496656424718,1,1,1,0.9683933326177695,10,0,0,0,0,,-0.005518993479680199,-0.0
2021-07-27,0.0091076312113402,9.26828050749856,34.0,0.0294378760145958,1,1,1,1.0455636397560337,10,0,0,0,0,,0.0049193982312809,0.0
2021-07-28,0.0113502988933777,9.273387707048036,34.0,0.029704342159934,1,1,1,1.0699217793357876,10,0,0,0,0,,0.0022426676820374997,0.0
2021-07-29,0.0031432154829182,9.38179303617106,34.0,0.0321566989191652,1,1,1,0.9232195117161895,10,0,0,0,0,,-0.0082070834104595,-0.0
2021-07-30,-0.0119153713388246,9.404265239440456,34.0,0.0328982407988902,1,1,1,0.6847336951249233,10,0,0,0,0,,-0.0150585868217428,-0.0
2021-08-02,0.0062407880106407,9.370585322542814,33.0,0.0318146942104857,1,1,1,0.9426715847371216,10,0,0,0,0,,0.0181561593494653,0.0
2021-08-03,0.015819951942805,9.417637371825666,32.0,0.0319715684159201,1,1,1,1.0532306617247944,10,0,0,0,0,,0.009579163932164299,0.0
2021-08-04,0.018235317191861,9.258544725668392,32.0,0.0258324630828835,1,1,1,1.0616704497720173,10,0,0,0,0,,0.0024153652490560007,0.0
2021-08-05,0.0612153068981733,9.014574473614871,33.0,0.0213081063251595,1,1,1,1.6759768178821226,10,0,0,0,0,,0.0429799897063123,0.0
2021-08-06,0.0596094241941731,9.91255882629026,35.0,0.0405903253810416,1,1,1,1.5954131884549763,10,0,0,0,0,,-0.0016058827040001944,-0.0
2021-08-09,0.0531595892566274,9.907872249090032,35.0,0.0403419538006637,1,1,1,1.4520790720021741,10,0,0,0,0,,-0.006449834937545702,-0.0
2021-08-10,0.0767959719363604,10.016599160941627,36.0,0.043529160601834,1,1,1,1.775476471504337,11,0,0,0,0,,0.023636382679732997,0.0
2021-08-11,0.079124192967126,10.013488268359737,34.0,0.0427966178336101,1,1,1,1.7857475722854677,11,0,0,0,0,,0.0023282210307656037,0.0
2021-08-12,0.0768193763021649,9.821221046028828,34.0,0.0345843724761513,1,1,1,1.7029474707946022,10,0,0,0,0,,-0.0023048166649611013,-0.0
2021-08-13,0.0635988307936212,9.711260847118387,36.0,0.032124052428421,1,1,1,1.4458007592617919,10,0,0,0,0,,-0.013220545508543693,-0.0
2021-08-16,0.0636340508491128,9.352969172269493,34.0,0.0229967615755754,1,1,1,1.4182513464602355,10,0,0,0,0,,3.52200554915999e-05,0.0
2021-08-17,0.0534129118888664,9.302360654429332,34.0,0.0229548508642407,1,1,1,1.2210537883540469,10,0,0,0,0,,-0.010221138960246408,-0.0
2021-08-18,0.0368084875763781,9.187720355739527,32.0,0.0215487649681322,1,1,1,0.9083442546461143,10,0,0,0,0,,-0.0166044243124883,-0.0
2021-08-19,0.0318517007371546,9.190710287355168,32.0,0.0225718093492805,1,1,1,0.7963339230505251,10,0,0,0,0,,-0.004956786839223501,-0.0
2021-08-20,0.031820406236608,9.20784166470843,32.0,0.0237983151429652,1,1,1,0.7697356429002828,10,0,0,0,0,,-3.129450054659838e-05,-0.0
2021-08-23,0.0238292072330663,9.254225775947,32.0,0.0256056287734692,1,1,1,0.5936184131383433,10,0,0,0,0,,-0.007991199003541699,-0.0
2021-08-24,0.0348401553361608,9.03740588065609,34.0,0.0210639951120909,1,1,1,0.7797954164032495,10,0,0,0,0,,0.011010948103094498,0.0
2021-08-25,0.0400239194297906,8.978582851682452,34.0,0.020640308704042,1,1,1,0.8540149447812195,9,0,0,0,0,,0.005183764093629799,0.0
2021-08-26,0.0398462337500449,9.396819937259153,34.0,0.030176207717028,1,1,1,0.8256276307982439,10,0,0,0,0,,-0.0001776856797456941,-0.0
2021-08-27,0.0435687920691982,9.576032075154888,34.0,0.0347224710167835,1,1,1,0.886883213328526,10,0,0,0,0,,0.003722558319153295,0.0
2021-08-30,0.0828516032946655,9.666298277240136,34.0,0.0385067132755946,1,1,1,1.7469187890225533,10,0,0,0,0,,0.0392828112254673,0.0
2021-08-31,0.0909368331365039,9.756857584137313,34.0,0.0410162520090673,1,1,1,1.9155409412220636,10,0,0,0,0,,0.008085229841838404,0.0
2021-09-01,0.0747488346649616,9.684685338167895,34.0,0.0384229875127041,1,1,1,1.5117105919511176,10,0,0,0,0,,-0.0161879984715423,-0.0
2021-09-02,0.065827566154879,9.649638815674928,34.0,0.0371024542756686,1,1,1,1.273112247066761,10,0,0,0,0,,-0.008921268510082597,-0.0
2021-09-03,0.0595859330031407,9.64731252624616,34.0,0.0368456517433897,1,1,1,1.1167376795923414,10,0,0,0,0,,-0.006241633151738306,-0.0
2021-09-07,0.0572817472303848,9.668183834193051,33.0,0.0371007223990257,1,1,1,1.0464741513187246,10,0,0,0,0,,-0.0023041857727558943,-0.0
2021-09-08,0.0636902499985785,9.679177984350204,33.0,0.0365544374709513,1,1,1,1.2224640677388405,10,0,0,0,0,,0.0064085027681937,0.0
2021-09-09,0.072497927773937,10.035732327698351,30.0,0.0424606432975106,1,1,1,1.4402103933575374,11,0,0,0,0,,0.0088076777753585,0.0
2021-09-10,0.0681455148257867,10.278565307027664,29.0,0.0475232030115809,1,1,1,1.274243123045504,11,0,0,0,0,,-0.004352412948150308,-0.0
2021-09-13,0.0455259018030647,10.24348174075978,28.0,0.0450651641831577,1,1,1,0.5765442910723924,11,0,0,0,0,,-0.022619613022721995,-0.0
2021-09-14,0.0288095961267291,10.187059640411624,28.0,0.0434573300765096,1,1,1,0.06519152228298629,11,0,0,0,0,,-0.0167163056763356,-0.0
2021-09-15,-0.0045572134821982,10.195502864346976,29.0,0.0445803119379505,1,1,1,-0.9603122814609799,11,0,0,0,0,,-0.0333668096089273,-0.0
2021-09-16,0.0011150633487542,10.159450454908905,29.0,0.0432621985900617,1,1,1,-0.8128518972427584,11,0,0,0,0,,0.005672276830952399,0.0
2021-09-17,0.0271969338187059,10.054005764831048,32.0,0.0403196198516435,1,1,1,-0.03596667977074619,11,0,0,0,0,,0.026081870469951703,0.0
2021-09-20,0.0341135150675029,9.939957897011196,32.0,0.0367746798318046,1,1,1,0.16236377476657624,10,0,0,0,0,,0.006916581248797002,0.0
2021-09-21,0.0328152657996092,9.91664231288006,32.0,0.0365425910208215,1,1,1,0.09732866751230985,10,0,0,0,0,,-0.0012982492678937016,-0.0
2021-09-22,0.0413128587677329,9.709849159105929,32.0,0.0306987587765338,1,1,1,0.3639682653817432,10,0,0,0,0,,0.008497592968123698,0.0
2021-09-23,0.0408707401054337,9.742496406934173,32.0,0.0322880960640529,1,1,1,0.344624271375777,10,0,0,0,0,,-0.0004421186622991999,-0.0
2021-09-24,0.0289238280834887,9.987355915116538,32.0,0.0391282889136227,1,1,1,-0.046890727049976946,10,0,0,0,0,,-0.011946912021944998,-0.0
2021-09-27,0.0393300108160312,9.733211954202355,32.0,0.0304247222399902,1,1,1,0.29624603758719076,10,0,0,0,0,,0.010406182732542499,0.0
2021-09-28,0.0350459040357709,9.2849316526793,34.0,0.0199030728387022,1,1,1,0.15415745980173087,10,0,0,0,0,,-0.004284106780260297,-0.0
2021-09-29,0.0318521016451054,9.48787457751253,34.0,0.0253157085761719,1,1,1,0.028193092774645427,10,0,0,0,0,,-0.0031938023906655025,-0.0
2021-09-30,0.0551568567952269,9.329161884204623,34.0,0.022939334277846,1,1,1,0.7736299360930692,10,0,0,0,0,,0.023304755150121502,0.0
2021-10-01,0.0376503457089842,8.693766544971645,32.0,0.0115793853107877,1,1,1,0.18210118767419423,9,0,0,0,0,,-0.017506511086242703,-0.0
2021-10-04,0.0415159368979143,9.386210418897331,30.0,0.0245456997882517,1,1,1,0.2871886099764755,10,0,0,0,0,,0.0038655911889301023,0.0
2021-10-05,0.0373795895597384,9.69835687949567,30.0,0.0326339833033141,1,1,1,0.11978446913471912,10,0,0,0,0,,-0.0041363473381759025,-0.0
2021-10-06,0.0447825899816223,9.848540393308785,30.0,0.0371633786707955,1,1,1,0.3529958049770902,10,0,0,0,0,,0.007403000421883903,0.0
2021-10-07,0.0662792933961071,9.815466920463727,30.0,0.0366003704862672,1,1,1,1.0793815926987362,10,0,0,0,0,,0.021496703414484793,0.0
2021-10-08,0.0367741448262863,9.7185753836353,30.0,0.0345873959564756,1,1,1,-0.006048456235747388,10,0,0,0,0,,-0.029505148569820797,-0.0
2021-10-11,0.0493965524365407,9.785129115902116,30.0,0.0368950666346916,1,1,1,0.43138781284063293,10,0,0,0,0,,0.012622407610254405,0.0
2021-10-12,0.0430131797804564,9.97510979940751,30.0,0.0414368326237864,1,1,1,0.1586560296610125,10,0,0,0,0,,-0.006383372656084303,-0.0
2021-10-13,0.022200479553418,9.887622291094065,30.0,0.037567066917647,1,1,1,-0.7043108246702942,10,0,0,0,0,,-0.0208127002270384,-0.0
2021-10-14,0.0193486737168822,10.018711921259,30.0,0.0411697993721644,1,1,1,-0.8589015349213638,11,0,0,0,0,,-0.0028518058365358014,-0.0
2021-10-15,0.0287265686258342,10.061785323582471,30.0,0.042350250830157,1,1,1,-0.5090061064132719,11,0,0,0,0,,0.009377894908952002,0.0
2021-10-18,0.0425415490707283,10.083125679280917,30.0,0.0431487569825099,1,1,1,0.060695635215381974,11,0,0,0,0,,0.013814980444894102,0.0
2021-10-19,0.0449703815640987,10.08710712832346,30.0,0.0431033976089791,1,1,1,0.1398984272544116,11,0,0,0,0,,0.002428832493370399,0.0
2021-10-20,0.0036624804495168,9.917465773645354,31.0,0.0387916008325192,1,1,1,-1.6836027908196236,10,0,0,0,0,,-0.0413079011145819,-0.0
2021-10-21,0.0162795088996787,9.988394527638278,32.0,0.040822809871615,1,1,1,-1.134418620991261,10,0,0,0,0,,0.012617028450161901,0.0
2021-10-22,0.0041269722232701,10.031629614022592,32.0,0.0416715416051619,1,1,1,-1.677034911536155,11,0,0,0,0,,-0.012152536676408601,-0.0
2021-10-25,-0.0236732088952402,10.133827117674905,31.0,0.0433231971004915,1,1,1,-2.8399364839236716,11,1,1,0,0,,-0.0278001811185103,-0.0
2021-10-26,-0.0159758434188725,10.19085512918161,31.0,0.0448305548177982,1,1,1,-2.4121371165642205,11,1,0,0,1,,0.0076973654763677,0.0076973654763677
2021-10-27,-0.0241002464824209,10.197947273675137,31.0,0.0449018043604503,1,1,1,-2.591915200690398,11,1,0,0,2,,-0.008124403063548401,-0.008124403063548401
2021-10-28,-0.0207170292543743,10.278115147317376,31.0,0.0468210799702393,1,1,1,-2.3316225580041188,11,1,0,0,3,,0.0033832172280466,0.0033832172280466
2021-10-29,-0.0166199720854427,10.268730630956222,31.0,0.0463577252657694,1,1,1,-2.0583030771186475,11,1,0,0,4,,0.0040970571689316025,0.0040970571689316025
2021-11-01,0.010558003952596,10.159585970978243,31.0,0.042742048545555,1,1,1,-1.0122222259281275,11,1,0,0,5,,0.027177976038038697,0.027177976038038697
2021-11-02,0.0451326903340474,10.068122530657275,32.0,0.0407314022142794,1,1,1,0.2761716441297578,11,0,0,1,0,,0.0345746863814514,0.0345746863814514
2021-11-03,0.0488978645020692,10.54104975510028,31.0,0.0507331396795886,1,0,0,0.4407035405489776,11,0,0,0,0,,0.003765174168021801,0.0
2021-11-04,0.0589543893991137,10.536006475410211,31.0,0.0502857981228719,1,0,0,0.8466874099431985,11,0,0,0,0,,0.010056524897044505,0.0
2021-11-05,0.0101297711660786,10.207426322135214,32.0,0.0415933436267858,1,1,1,-0.9971023815035416,11,0,0,0,0,,-0.048824618233035105,-0.0
2021-11-08,0.0043858955103601,10.502511361177667,32.0,0.0494624497683221,1,1,1,-1.179637308665398,11,0,0,0,0,,-0.005743875655718499,-0.0
2021-11-09,-0.0149117139719363,10.509884602749189,32.0,0.0498915619492316,1,1,1,-1.842044711739343,11,0,0,0,0,,-0.0192976094822964,-0.0
2021-11-10,-0.027822362761122,10.510956158972766,32.0,0.049776036869027,1,1,1,-2.19718114017631,11,1,1,0,0,,-0.012910648789185698,-0.0
2021-11-11,-0.0195105739170688,10.532855010945116,32.0,0.0503995922684183,1,0,0,-1.806556093499367,11,0,0,1,0,,0.0083117888440532,0.0083117888440532
2021-11-12,-0.0056804020294789,10.428951597378523,32.0,0.0467706610701099,1,1,1,-1.2737367378752888,11,0,0,0,0,,0.0138301718875899,0.0
2021-11-15,0.028967391369191,10.234176554203064,33.0,0.0414180461960354,1,1,1,-0.05492103194673005,11,0,0,0,0,,0.0346477933986699,0.0
2021-11-16,0.0388896287551494,10.42468362317801,33.0,0.0473855121282085,1,1,1,0.28475509320093023,11,0,0,0,0,,0.009922237385958398,0.0
2021-11-17,0.0378423532168286,10.568130139837004,33.0,0.0511173321618964,1,0,0,0.24613223174169785,11,0,0,0,0,,-0.001047275538320798,-0.0
2021-11-18,0.0513500134372035,10.614803567491988,32.0,0.0520947347324431,1,0,0,0.7113076809122013,11,0,0,0,0,,0.013507660220374904,0.0
2021-11-19,0.0527184660241291,10.588632198640344,32.0,0.0509439898841652,1,0,0,0.7487080486372196,11,0,0,0,0,,0.0013684525869255976,0.0
2021-11-22,0.0694056563304252,10.854061120383902,31.0,0.0589585460581167,1,0,0,1.2983693599890114,11,0,0,0,0,,0.016687190306296097,0.0
2021-11-23,0.0425145609906572,10.673616394068729,31.0,0.0498236143780565,1,1,1,0.4066351110424798,11,0,0,0,0,,-0.026891095339767995,-0.0
2021-11-24,0.0607248717721429,10.717342723928716,31.0,0.0519762503768497,1,0,0,1.0986642935764146,11,0,0,0,0,,0.018210310781485696,0.0
2021-11-26,0.077618703935741,10.81065970635902,31.0,0.0557101884628851,1,0,0,1.7058942439516096,11,0,0,0,0,,0.016893832163598098,0.0
2021-11-29,0.0863101352656912,11.226263083619065,29.0,0.0685724855341692,1,0,0,1.9688177568554799,12,0,0,0,0,,0.008691431329950206,0.0
2021-11-30,0.0764910728843411,11.17734194700733,28.0,0.0659408395948191,1,0,0,1.5892772486505133,12,0,0,0,0,,-0.009819062381350108,-0.0
2021-12-01,0.0647010564881611,11.113954044857572,27.0,0.0625219613882936,1,0,0,1.166317947120933,12,0,0,0,0,,-0.011790016396179992,-0.0
2021-12-02,0.0802476984718305,11.292867823801467,26.0,0.0687403880220052,1,0,0,1.676603598121333,12,0,0,0,0,,0.015546641983669396,0.0
2021-12-03,0.0842262899199779,11.362100605100174,25.0,0.070467918589781,1,0,0,1.7876306730596492,12,0,0,0,0,,0.003978591448147398,0.0
2021-12-06,0.0825302235082778,11.388875425455415,25.0,0.0708197017250082,1,0,0,1.7012262012521446,12,0,0,0,0,,-0.0016960664117001006,-0.0
2021-12-07,0.1069784117059917,11.634638169675078,25.0,0.0810179784420213,1,0,0,2.3722455147680326,12,0,0,0,0,,0.02444818819771391,0.0
2021-12-08,0.0960525770452109,11.562476320382007,25.0,0.0768425597712841,1,0,0,1.9229107918751094,12,0,0,0,0,,-0.0109258346607808,-0.0
2021-12-09,0.0826439686245414,11.475060221001453,25.0,0.0724741757498003,1,0,0,1.4528346176524145,12,0,0,0,0,,-0.013408608420669502,-0.0
2021-12-10,0.0791233465986236,11.48768958275495,26.0,0.070965934051718,1,0,0,1.2977571678011817,12,0,0,0,0,,-0.0035206220259177967,-0.0
2021-12-13,0.0594138713616043,11.442072145597807,26.0,0.0685033918721661,1,0,0,0.6734638663039602,12,0,0,0,0,,-0.019709475237019304,-0.0
2021-12-14,0.0457013827185388,11.381561089678884,26.0,0.0661643390399844,1,0,0,0.2473445386030762,12,0,0,0,0,,-0.013712488643065505,-0.0
2021-12-15,0.0495796294781758,11.400067230423051,26.0,0.0667815507708866,1,0,0,0.3572298855782439,12,0,0,0,0,,0.003878246759637001,0.0
2021-12-16,0.045157757318579,11.384362605952033,26.0,0.065958842606716,1,0,0,0.21991094233782824,12,0,0,0,0,,-0.004421872159596794,-0.0
2021-12-17,0.0483858473486646,11.439284888466371,25.0,0.0673173877535054,1,0,0,0.31456991130778894,12,0,0,0,0,,0.0032280900300855966,0.0
2021-12-20,0.0218721088458204,11.380776236106575,24.0,0.0648272170103204,1,0,0,-0.49146841219436493,12,0,0,0,0,,-0.0265137385028442,-0.0
2021-12-21,0.0402252321441212,11.349645863440184,24.0,0.0639171949445247,1,0,0,0.06820527417204661,12,0,0,0,0,,0.0183531232983008,0.0
2021-12-22,0.0363966661053316,11.138914678186,24.0,0.0538919105731775,1,0,0,-0.049327697289283975,12,0,0,0,0,,-0.003828566038789602,-0.0
2021-12-23,0.0393659062742601,10.872242569766724,24.0,0.0453841307895198,1,1,1,0.03748324419237644,11,0,0,0,0,,0.002969240168928501,0.0
2021-12-27,0.039724411151818,10.724172324808247,22.0,0.0419881937251521,1,1,1,0.05640807799644584,11,0,0,0,0,,0.00035850487755789695,0.0
2021-12-28,0.0380880330169528,10.707524322112338,22.0,0.0427336040639352,1,1,1,0.00611434582225127,11,0,0,0,0,,-0.0016363781348651962,-0.0
2021-12-29,0.0298047586510685,10.692603802582177,22.0,0.0434706311723064,1,1,1,-0.24127418351019853,11,0,0,0,0,,-0.008283274365884302,-0.0
2021-12-30,0.0257253924172378,10.599462291845889,22.0,0.0417028264167785,1,1,1,-0.35971181543878256,11,0,0,0,0,,-0.004079366233830699,-0.0
2021-12-31,0.0354184935214227,10.404314561568528,22.0,0.0370377089537562,1,1,1,-0.05881363444469513,11,0,0,0,0,,0.0096931011041849,0.0
2022-01-03,0.0414973273230252,10.568599335317428,22.0,0.0306348812526541,1,1,1,0.14052077766252724,11,0,0,0,0,,0.006078833801602498,0.0
2022-01-04,0.0525147527570943,10.345478694898922,22.0,0.05440709160528,1,0,0,0.4705091833436897,11,0,0,0,0,,0.011017425434069104,0.0
2022-01-05,0.064138784303152,11.45996907704283,22.0,0.0806567266744929,1,0,0,0.8162289692241822,12,0,0,0,0,,0.011624031546057692,0.0
2022-01-06,0.0856232251706785,11.65130401023807,22.0,0.0615993610505174,1,0,0,1.4263894859612818,12,0,0,0,0,,0.021484440867526503,0.0
2022-01-07,0.0365794093526021,11.177105857740688,22.0,0.0500543282071232,1,0,0,-0.05442987035228926,12,0,0,0,0,,-0.049043815818076396,-0.0
2022-01-10,0.036366430864164,11.136419389385104,22.0,0.0463527541549892,1,1,1,-0.06957020117702829,12,0,0,0,0,,-0.00021297848843809808,-0.0
2022-01-11,0.0129200963548585,10.947446742598938,23.0,0.0521726485983371,1,0,0,-0.7661095190644812,11,0,0,0,0,,-0.023446334509305503,-0.0
2022-01-12,0.0083224479082328,11.290278848526246,23.0,0.0464644604559285,1,1,1,-0.8814183321744541,12,0,0,0,0,,-0.004597648446625699,-0.0
2022-01-13,0.0050687419731207,11.229420201920314,23.0,0.0484891584320438,1,1,1,-0.9517037919749998,12,0,0,0,0,,-0.0032537059351120997,-0.0
2022-01-14,0.0056422914625713,11.325932003818526,23.0,0.0457024002812904,1,1,1,-0.9365633148775153,12,0,0,0,0,,0.0005735494894505994,0.0
2022-01-18,-0.01920191592062,11.30411403401857,25.0,0.0195698832718209,1,1,1,-1.624082456841366,12,0,0,0,0,,-0.024844207383191298,-0.0
2022-01-19,-0.0141927718041126,10.57571430335919,25.0,0.0085412531578183,1,1,1,-1.453933883579233,11,0,0,0,0,,0.005009144116507401,0.0
2022-01-20,-0.027099884120461,9.423694175087793,25.0,0.0078397232731794,1,1,1,-1.8185835685972396,10,0,0,0,0,,-0.0129071123163484,-0.0
2022-01-21,-0.0282953252677442,10.26187765671462,25.0,0.0208905296889591,1,1,1,-1.8290567485737832,11,0,0,0,0,,-0.0011954411472832015,-0.0
2022-01-24,-0.0354967381799413,9.72408229827366,25.0,0.0137230504057353,1,1,1,-2.008207901389161,10,1,1,0,0,,-0.007201412912197096,-0.0
2022-01-25,-0.0259250328592957,11.836302866749175,25.0,0.006973468887554,1,1,1,-1.729355488025432,12,1,0,0,1,,0.009571705320645597,0.009571705320645597
2022-01-26,-0.0280177367035001,10.339287445910635,25.0,0.0149100203085113,1,1,1,-1.7674574573456971,11,1,0,0,2,,-0.0020927038442043987,-0.0020927038442043987
2022-01-27,-0.0423458078257139,9.740012043766244,31.0,0.0093462113937687,1,1,1,-2.0704040116292157,10,1,0,0,3,,-0.0143280711222138,-0.0143280711222138
2022-01-28,-0.041866486343955,9.107247523961314,35.0,0.0052287590766658,1,1,1,-1.9534884238884516,10,1,0,0,4,,0.00047932148175890144,0.00047932148175890144
2022-01-31,-0.080625647754533,8.71482006476981,35.0,0.0041994746417949,1,1,1,-2.7207989823941503,9,1,0,0,5,,-0.038759161410578,-0.038759161410578
2022-02-01,-0.0672853031905038,9.321324858399905,35.0,0.0109457321566023,1,1,1,-2.2505562200999782,10,1,0,0,6,,0.013340344564029202,0.013340344564029202
2022-02-02,-0.0588426696797013,9.332100952782708,35.0,0.012816197038098,1,1,1,-1.9623097009110246,10,1,0,0,7,,0.008442633510802496,0.008442633510802496
2022-02-03,-0.0589899696228597,8.942483796321548,37.0,0.0093026103218445,1,1,1,-1.8867536423218543,9,1,0,0,8,,-0.00014729994315839517,-0.00014729994315839517
2022-02-04,-0.0585226027853291,8.82045126697628,35.0,0.0093560768367392,1,1,1,-1.8204967684231599,9,0,0,1,0,,0.00046736683753059727,0.00046736683753059727
2022-02-07,-0.0822617859718786,8.773031503404226,31.0,0.0104847580464975,1,1,1,-2.2373528258112523,9,0,0,0,0,,-0.023739183186549495,-0.0
2022-02-08,-0.0943474650255753,9.255785447633643,31.0,0.0197903958045283,1,1,1,-2.361233450313759,10,0,0,0,0,,-0.012085679053696702,-0.0
2022-02-09,-0.0764835638190071,8.971720584666183,31.0,0.0158709216182362,1,1,1,-1.9235222686124442,9,0,0,0,0,,0.017863901206568195,0.0
2022-02-10,-0.0576156927786746,8.970694742387286,31.0,0.0171619917243454,1,1,1,-1.5004109888650772,9,0,0,0,0,,0.018867871040332503,0.0
2022-02-11,-0.0600253629569129,9.91195351603834,31.0,0.0385780179651119,1,1,1,-1.487619449818117,10,0,0,0,0,,-0.0024096701782383018,-0.0
2022-02-14,-0.0631386513316574,10.102510885432505,31.0,0.0444822374498211,1,1,1,-1.4871385060932172,11,0,0,0,0,,-0.003113288374744498,-0.0
2022-02-15,-0.0559885277852361,9.88617177960238,31.0,0.0372183114634935,1,1,1,-1.308026300345394,10,0,0,0,0,,0.007150123546421298,0.0
2022-02-16,-0.0492077830780335,10.331654821047252,31.0,0.049148487111957,1,1,1,-1.1456472255142611,11,0,0,0,0,,0.0067807447072026,0.0
