,spread,half_life_roll,mean_crossings_roll,adf_p_roll,mr_regime_v2,mr_regime_adf,mr_regime_final,z,max_hold_days,pos,entry,exit,hold_days,cooldown,spread_chg,pnl_spread_units
2021-07-13,0.1704652520520948,55.59672304918429,13.0,0.4670509989822695,1,0,0,0.0611034686258224,56,0,0,0,0,,-0.010654674067341191,-0.0
2021-07-14,0.1633593783764535,56.729376739466574,13.0,0.3806221480502336,1,0,0,-0.028064950512492144,57,0,0,0,0,,-0.0071058736756413055,-0.0
2021-07-15,0.1684547075515983,58.89669782667081,13.0,0.349435555248715,1,0,0,-0.013907854904652546,59,0,0,0,0,,0.005095329175144797,0.0
2021-07-16,0.1759107785412372,55.82883895018483,12.0,0.367031066280003,1,0,0,0.024619146929051584,56,0,0,0,0,,0.007456070989638908,0.0
2021-07-19,0.1810299128148917,50.44520300285152,10.0,0.3926066295874165,1,0,0,0.04861881765883879,51,0,0,0,0,,0.005119134273654485,0.0
2021-07-20,0.21734459007485,48.59357489731528,8.0,0.4316945848733678,1,0,0,0.35685869497187256,49,0,0,0,0,,0.036314677259958295,0.0
2021-07-21,0.2195927712386187,49.22492537384134,6.0,0.3293131942179895,0,0,0,0.3509767207252647,50,0,0,0,0,,0.002248181163768709,0.0
2021-07-22,0.2133930141804452,49.85704654584253,4.0,0.3602346096460101,0,0,0,0.263000728258531,50,0,0,0,0,,-0.006199757058173494,-0.0
2021-07-23,0.2092408080603411,51.499706715273526,4.0,0.3522506466943715,0,0,0,0.19101047304638702,52,0,0,0,0,,-0.004152206120104113,-0.0
2021-07-26,0.2222539840585642,46.29391499272381,4.0,0.3762055175135749,0,0,0,0.2964557138539524,47,0,0,0,0,,0.013013175998223103,0.0
2021-07-27,0.2196883013275474,47.37058678807767,4.0,0.383784569741558,0,0,0,0.2389015191010157,48,0,0,0,0,,-0.0025656827310167885,-0.0
2021-07-28,0.2213760982666506,47.45303716489422,4.0,0.3763833168627508,0,0,0,0.22837917336629246,48,0,0,0,0,,0.0016877969391032033,0.0
2021-07-29,0.2314625194916257,47.68974273752461,4.0,0.3815031982022959,0,0,0,0.3138465953858444,48,0,0,0,0,,0.010086421224975078,0.0
2021-07-30,0.2345572108933078,48.16797919005612,4.0,0.3663076116155644,0,0,0,0.32131896916845665,49,0,0,0,0,,0.0030946914016821148,0.0
2021-08-02,0.2398098711086804,47.67064125940333,4.0,0.299559814990968,0,0,0,0.35806655754285643,48,0,0,0,0,,0.005252660215372601,0.0
2021-08-03,0.2633914259479049,47.966653922658274,4.0,0.3361070137041076,0,0,0,0.6670775202106352,48,0,0,0,0,,0.023581554839224472,0.0
2021-08-04,0.2724469986246318,47.21559543202741,4.0,0.3727595065991162,0,0,0,0.7949331661340384,48,0,0,0,0,,0.009055572676726908,0.0
2021-08-05,0.2627157419252346,43.35440327349463,4.0,0.4649684029978276,0,0,0,0.648391920072297,44,0,0,0,0,,-0.009731256699397173,-0.0
2021-08-06,0.2493713622658666,44.31864934937422,4.0,0.4309192271824588,0,0,0,0.3934483703054528,45,0,0,0,0,,-0.013344379659368022,-0.0
2021-08-09,0.2211407126578222,45.70959893454229,4.0,0.430311513967526,0,0,0,-0.242497043091987,46,0,0,0,0,,-0.02823064960804439,-0.0
2021-08-10,0.2062069799676993,50.28364639585351,4.0,0.387041405808027,0,0,0,-0.5721589149054721,51,0,0,0,0,,-0.014933732690122908,-0.0
2021-08-11,0.2035060533351478,48.95804308128601,4.0,0.4886530633348685,0,0,0,-0.6058742521896463,49,0,0,0,0,,-0.0027009266325515036,-0.0
2021-08-12,0.2010019820701858,49.1501499672163,4.0,0.4831776293049377,0,0,0,-0.6360507413097481,50,0,0,0,0,,-0.0025040712649619934,-0.0
2021-08-13,0.2038391585408105,47.67613698517136,4.0,0.5030437008658446,0,0,0,-0.5470892310793014,48,0,0,0,0,,0.0028371764706247027,0.0
2021-08-16,0.2209584547392364,54.19448202011306,4.0,0.5069517817304956,0,0,0,-0.1107393726211387,55,0,0,0,0,,0.017119296198425893,0.0
2021-08-17,0.2242895579441457,54.4279499339082,4.0,0.4769130893841965,0,0,0,0.023107221899291902,55,0,0,0,0,,0.0033311032049093137,0.0
2021-08-18,0.2048696263073877,54.65957428153024,4.0,0.4054476388806107,0,0,0,-0.47476666057039113,55,0,0,0,0,,-0.01941993163675801,-0.0
2021-08-19,0.1956272754137944,55.46445889677415,4.0,0.3980243868045302,0,0,0,-0.7106650216349509,56,0,0,0,0,,-0.009242350893593293,-0.0
2021-08-20,0.2168539208639854,53.64416424394267,4.0,0.4099501005367987,0,0,0,-0.06208494121875343,54,0,0,0,0,,0.021226645450190984,0.0
2021-08-23,0.2105667855729711,52.21991691549263,4.0,0.4192956730889526,0,0,0,-0.23538422996024644,53,0,0,0,0,,-0.006287135291014295,-0.0
2021-08-24,0.2060936182150428,50.22254949408571,4.0,0.4274369169522721,0,0,0,-0.34475865240220355,51,0,0,0,0,,-0.004473167357928298,-0.0
2021-08-25,0.2010059437308098,51.9926610038858,4.0,0.4714558339881761,0,0,0,-0.47583760708006767,52,0,0,0,0,,-0.005087674484233001,-0.0
2021-08-26,0.1880031962668513,51.57974958752487,4.0,0.4744481044791968,0,0,0,-0.8561988697758839,52,0,0,0,0,,-0.013002747463958492,-0.0
2021-08-27,0.1809947830707869,51.20591411964474,4.0,0.4622602979060525,0,0,0,-1.045622100751171,52,0,0,0,0,,-0.007008413196064406,-0.0
2021-08-30,0.1839586017225003,52.115149705001336,4.0,0.4773044031506486,0,0,0,-0.9244882863859546,53,0,0,0,0,,0.0029638186517134124,0.0
2021-08-31,0.1850702282210576,52.480300442885145,4.0,0.4639440881399562,0,0,0,-0.8602574072779328,53,0,0,0,0,,0.0011116264985572832,0.0
2021-09-01,0.2001046413214804,51.82593633716226,4.0,0.4350572507238605,0,0,0,-0.3771694829652099,52,0,0,0,0,,0.015034413100422805,0.0
2021-09-02,0.2031468493502286,52.80563720683416,4.0,0.437892598098566,0,0,0,-0.2714335810189373,53,0,0,0,0,,0.003042208028748189,0.0
2021-09-03,0.207001632963772,52.09108799761781,4.0,0.412643258508593,0,0,0,-0.14931784177876797,53,0,0,0,0,,0.003854783613543411,0.0
2021-09-07,0.2009440529024408,49.6185756952771,4.0,0.1502970383093155,0,0,0,-0.3582121961392363,50,0,0,0,0,,-0.006057580061331197,-0.0
2021-09-08,0.2220395620634252,50.02102070333319,4.0,0.1569415309426789,0,0,0,0.29724431093553727,51,0,0,0,0,,0.021095509160984405,0.0
2021-09-09,0.2703601990612228,49.32890213465211,4.0,0.2260557742498392,0,0,0,1.780116638551739,50,0,0,0,0,,0.04832063699779757,0.0
2021-09-10,0.3728797054833954,38.792199149288585,4.0,0.3162263465884571,0,0,0,4.2391840026889405,39,0,0,0,0,,0.10251950642217261,0.0
2021-09-13,0.3740537731010023,37.83986839539593,6.0,0.3363972091703936,0,0,0,3.732474366871428,38,0,0,0,0,,0.001174067617606911,0.0
2021-09-14,0.3644692745302182,41.37418166598532,8.0,0.2036586269393539,1,0,0,3.1876959868754446,42,0,0,0,0,,-0.009584498570784084,-0.0
2021-09-15,0.3644134252253503,40.70451531588036,8.0,0.1574276726711475,1,0,0,2.9942991475583254,41,0,0,0,0,,-5.58493048679054e-05,-0.0
2021-09-16,0.4280575737794807,43.933507162640936,8.0,0.3570739015305958,1,0,0,3.7604899995874197,44,0,0,0,0,,0.06364414855413042,0.0
2021-09-17,0.4155207308388076,38.28777612815707,8.0,0.3007189151974991,1,0,0,3.169408399496964,39,0,0,0,0,,-0.012536842940673143,-0.0
2021-09-20,0.4217213078278901,35.93358323320021,8.0,0.3209339415817118,1,0,0,2.9713819814053406,36,0,0,0,0,,0.006200576989082496,0.0
2021-09-21,0.4512820940828228,45.71648767511656,8.0,0.2721302542686475,1,0,0,3.0839699079992475,46,0,0,0,0,,0.029560786254932747,0.0
2021-09-22,0.4401173645384348,42.88078814893896,8.0,0.2015510376449582,1,0,0,2.693032033351258,43,0,0,0,0,,-0.011164729544388019,-0.0
2021-09-23,0.4493738272914949,42.97920416347964,8.0,0.2265704093993171,1,0,0,2.6083187664224097,43,0,0,0,0,,0.00925646275306008,0.0
2021-09-24,0.4119607362811881,39.30335138126226,6.0,0.2085882706501737,0,0,0,2.028711687556052,40,0,0,0,0,,-0.037413091010306765,-0.0
2021-09-27,0.3980877228517174,35.44143466425808,6.0,0.2234367120729373,0,0,0,1.7763960799786391,36,0,0,0,0,,-0.013873013429470726,-0.0
2021-09-28,0.3946414802631093,35.48084547894629,6.0,0.2144470747321247,0,0,0,1.6636452054978315,36,0,0,0,0,,-0.003446242588608095,-0.0
2021-09-29,0.414804531694366,36.76403916000293,6.0,0.2259384166627056,0,0,0,1.8097132782368615,37,0,0,0,0,,0.020163051431256684,0.0
2021-09-30,0.4541875500961931,38.892274240867,6.0,0.2347909630300021,0,0,0,2.1299272017097204,39,0,0,0,0,,0.03938301840182712,0.0
2021-10-01,0.4943360682467048,40.91339421359184,6.0,0.3472096708276992,0,0,0,2.4023743738859005,41,0,0,0,0,,0.04014851815051168,0.0
2021-10-04,0.4792354950158097,39.49733817362006,6.0,0.302188002488817,0,0,0,2.122990936084125,40,0,0,0,0,,-0.015100573230895087,-0.0
2021-10-05,0.5156489884361743,40.16380145603956,6.0,0.3566246271181729,0,0,0,2.3367151322390503,41,0,0,0,0,,0.03641349342036465,0.0
2021-10-06,0.5322583661272895,45.24267117633316,6.0,0.321189560264171,0,0,0,2.344239401992781,46,0,0,0,0,,0.016609377691115146,0.0
2021-10-07,0.5338945294087236,44.84858341369737,6.0,0.3260896789871249,0,0,0,2.2262093208781315,45,0,0,0,0,,0.001636163281434122,0.0
2021-10-08,0.5541841400084171,47.09564065062806,6.0,0.3804019373115853,0,0,0,2.269205887041401,48,0,0,0,0,,0.020289610599693475,0.0
2021-10-11,0.4956652504686665,40.45547239167073,6.0,0.3145344034395952,0,0,0,1.6853775812637324,41,0,0,0,0,,-0.058518889539750596,-0.0
2021-10-12,0.4830709055938822,39.25168378507921,6.0,0.3672417264841243,0,0,0,1.5170455153886822,40,0,0,0,0,,-0.01259434487478428,-0.0
2021-10-13,0.4942105365878757,41.380633469058274,6.0,0.3778805269498355,0,0,0,1.5475171281034157,42,0,0,0,0,,0.01113963099399351,0.0
2021-10-14,0.4741665484483803,41.27839425793698,6.0,0.5272298605109387,0,0,0,1.330358341026942,42,0,0,0,0,,-0.020043988139495428,-0.0
2021-10-15,0.4511427460182178,42.82731887296293,6.0,0.5154701825832104,0,0,0,1.1019002963836722,43,0,0,0,0,,-0.0230238024301625,-0.0
2021-10-18,0.443905356426685,42.73865748974431,6.0,0.5886069648818837,0,0,0,1.0080942491199054,43,0,0,0,0,,-0.007237389591532806,-0.0
2021-10-19,0.4166005454636958,50.64307759463339,6.0,0.5017652023951424,0,0,0,0.7574100855410768,51,0,0,0,0,,-0.0273048109629892,-0.0
2021-10-20,0.4165700436416597,53.220235035408365,6.0,0.5390765484756399,0,0,0,0.7314648465300622,54,0,0,0,0,,-3.050182203606644e-05,-0.0
2021-10-21,0.4112382043206257,59.21693696756806,6.0,0.5234917132196953,0,0,0,0.6632699042762841,60,0,0,0,0,,-0.005331839321034038,-0.0
2021-10-22,0.4374421177909866,60.95172652580506,6.0,0.5463893473093855,0,0,0,0.8512822290752219,60,0,0,0,0,,0.026203913470360884,0.0
2021-10-25,0.4273067796577359,62.3637054810247,6.0,0.5687336508832721,0,0,0,0.741760297909166,60,0,0,0,0,,-0.010135338133250682,-0.0
2021-10-26,0.4463802896405826,66.06208394407753,6.0,0.5982666366823317,0,0,0,0.8703898073917895,60,0,0,0,0,,0.01907350998284668,0.0
2021-10-27,0.4940149601872021,71.80603920069903,6.0,0.7241844455607072,0,0,0,1.2211690821718595,60,0,0,0,0,,0.04763467054661952,0.0
2021-10-28,0.4808909225612017,75.24529156586074,6.0,0.7071386117324168,0,0,0,1.0776621871808654,60,0,0,0,0,,-0.013124037626000395,-0.0
2021-10-29,0.5155960635781107,85.92274600687331,6.0,0.740217904545399,0,0,0,1.3117213177817726,60,0,0,0,0,,0.034705141016909025,0.0
2021-11-01,0.4924790265610048,98.17689383015004,6.0,0.7206490961217372,0,0,0,1.0883537769265723,60,0,0,0,0,,-0.023117037017105935,-0.0
2021-11-02,0.5111654552114944,109.40350368952036,6.0,0.7699254709092701,0,0,0,1.1968059501390533,60,0,0,0,0,,0.018686428650489584,0.0
2021-11-03,0.5420731783628834,125.58934674949886,6.0,0.8191733367560806,0,0,0,1.3943963841209759,60,0,0,0,0,,0.03090772315138901,0.0
2021-11-04,0.5533945591892842,148.6340066663754,6.0,0.8036855975693212,0,0,0,1.433714889065763,60,0,0,0,0,,0.011321380826400773,0.0
2021-11-05,0.4722377083654483,103.16869072094326,6.0,0.6861375524618123,0,0,0,0.7612737241514682,60,0,0,0,0,,-0.08115685082383584,-0.0
2021-11-08,0.3376391767591049,71.4762759145772,5.0,0.5278232151418594,0,0,0,-0.3436854978707712,60,0,0,0,0,,-0.13459853160634344,-0.0
2021-11-09,0.3656341551801327,78.33830424668304,4.0,0.5801839814995344,0,0,0,-0.13675987527329003,60,0,0,0,0,,0.027994978421027827,0.0
2021-11-10,0.4236483835847684,87.3811744609984,4.0,0.6736654904616828,0,0,0,0.3205699292894264,60,0,0,0,0,,0.058014228404635715,0.0
2021-11-11,0.3628660500197695,78.678631544429,4.0,0.6251942337804727,0,0,0,-0.21608688206972276,60,0,0,0,0,,-0.0607823335649989,-0.0
2021-11-12,0.3831619668414618,82.71437346512103,4.0,0.6456654748688972,0,0,0,-0.07071852399383172,60,0,0,0,0,,0.020295916821692295,0.0
2021-11-15,0.3794252204935571,82.997022626062,5.0,0.6298222737410397,0,0,0,-0.1298028153594444,60,0,0,0,0,,-0.003736746347904718,-0.0
2021-11-16,0.3974600321357773,86.60359865255542,4.0,0.6626254680080813,0,0,0,0.003717279821505416,60,0,0,0,0,,0.018034811642220205,0.0
2021-11-17,0.3965856343172214,86.66275656833992,4.0,0.655555453669067,0,0,0,-0.03424999410916992,60,0,0,0,0,,-0.0008743978185559165,-0.0
2021-11-18,0.3598502968876826,80.07528350433788,3.0,0.6187962793669652,0,0,0,-0.41646482725906553,60,0,0,0,0,,-0.03673533742953877,-0.0
2021-11-19,0.3333856672596567,76.71908179191382,2.0,0.5952241480400645,0,0,0,-0.7199090913389632,60,0,0,0,0,,-0.026464629628025926,-0.0
2021-11-22,0.3854317419225519,83.99655659041245,1.0,0.6459085800903579,0,0,0,-0.24351905383490854,60,0,0,0,0,,0.052046074662895236,0.0
2021-11-23,0.354636898583625,76.90429016227819,1.0,0.6236289407667818,0,0,0,-0.6234498253223064,60,0,0,0,0,,-0.030794843338926903,-0.0
2021-11-24,0.3575884038546957,77.12072014948131,1.0,0.616128091508815,0,0,0,-0.6554753264755256,60,0,0,0,0,,0.002951505271070687,0.0
2021-11-26,0.4103540718434493,85.44719180556771,1.0,0.6363061890704118,0,0,0,-0.09227717329985975,60,0,0,0,0,,0.052765667988753595,0.0
2021-11-29,0.3942615742747914,82.99965142360065,1.0,0.5978177916959377,0,0,0,-0.34750364895090224,60,0,0,0,0,,-0.016092497568657882,-0.0
2021-11-30,0.3904366687571783,79.40080871631656,1.0,0.5885501080158475,0,0,0,-0.4672068672731461,60,0,0,0,0,,-0.0038249055176131086,-0.0
2021-12-01,0.3814672334576192,75.62087343003051,1.0,0.6161114355260624,0,0,0,-0.6887870363776799,60,0,0,0,0,,-0.008969435299559125,-0.0
2021-12-02,0.2962091272255689,62.38923917664894,1.0,0.5447183696949244,0,0,0,-2.093567945663094,60,0,0,0,0,,-0.08525810623205027,-0.0
2021-12-03,0.2852027549228197,59.55433470979517,1.0,0.5471191323741871,0,0,0,-2.293322449083477,60,0,0,0,0,,-0.011006372302749201,-0.0
2021-12-06,0.277993404704997,65.44540053202257,1.0,0.5227541872212178,0,0,0,-2.290359188694748,60,0,0,0,0,,-0.007209350217822708,-0.0
2021-12-07,0.2383129092816229,62.88340362517068,1.0,0.5084272877552878,0,0,0,-2.6978565898522633,60,0,0,0,0,,-0.039680495423374096,-0.0
2021-12-08,0.2813223097824102,64.48864086633505,1.0,0.5414237738511027,0,0,0,-1.997870661860408,60,0,0,0,0,,0.043009400500787276,0.0
2021-12-09,0.2179258863544269,60.484946341202985,1.0,0.510209628112339,0,0,0,-2.6897747941056442,60,0,0,0,0,,-0.0633964234279833,-0.0
2021-12-10,0.2037625608552562,60.01238483184388,1.0,0.5187143704934803,0,0,0,-2.6539058369457886,60,0,0,0,0,,-0.014163325499170681,-0.0
2021-12-13,0.2117181948853397,60.767265426669525,1.0,0.5135758429806305,0,0,0,-2.3882495232378793,60,0,0,0,0,,0.00795563403008348,0.0
2021-12-14,0.173496793461493,59.70453151361134,1.0,0.4868118379189881,0,0,0,-2.623324411989716,60,0,0,0,0,,-0.038221401423846696,-0.0
2021-12-15,0.2187125695794534,61.104642662916746,1.0,0.5064538295989532,0,0,0,-2.0094104393942502,60,0,0,0,0,,0.045215776117960405,0.0
2021-12-16,0.1626376648774901,59.23274407226872,1.0,0.436513802106415,0,0,0,-2.43277986908642,60,0,0,0,0,,-0.0560749047019633,-0.0
2021-12-17,0.1807322181131234,57.96717182146987,1.0,0.4125660922453,0,0,0,-2.121296020197363,58,0,0,0,0,,0.018094553235633304,0.0
2021-12-20,0.1810501438016487,58.45763235306177,1.0,0.4021748802632585,0,0,0,-2.008387596679554,59,0,0,0,0,,0.000317925688525289,0.0
2021-12-21,0.12653554443061,53.65076307776158,2.0,0.3411164912662928,0,0,0,-2.362066715295455,54,0,0,0,0,,-0.0545145993710387,-0.0
2021-12-22,0.0924220772471722,50.61153126104272,2.0,0.3079827570573386,0,0,0,-2.4834821513187935,51,0,0,0,0,,-0.03411346718343779,-0.0
2021-12-23,0.0895515724074282,50.05996123726221,2.0,0.2403244855049644,0,0,0,-2.345561563718663,51,0,0,0,0,,-0.0028705048397440064,-0.0
2021-12-27,0.0520082127348979,45.72763283125956,2.0,0.2842193167181157,0,0,0,-2.466930381381886,46,0,0,0,0,,-0.0375433596725303,-0.0
2021-12-28,0.0281316209015396,43.03611538230907,2.0,0.2872340362128487,0,0,0,-2.472528599993267,44,0,0,0,0,,-0.023876591833358298,-0.0
2021-12-29,0.0112867663372,39.53960582233985,2.0,0.2587318582321625,0,0,0,-2.4244524932674483,40,0,0,0,0,,-0.0168448545643396,-0.0
2021-12-30,0.056974410149039,39.80076316330828,2.0,0.1970548892582894,0,0,0,-1.9999190228541848,40,0,0,0,0,,0.045687643811839,0.0
2021-12-31,0.0596766037179348,39.14971134378001,2.0,0.1889908203718115,0,0,0,-1.893647092795146,40,0,0,0,0,,0.002702193568895797,0.0
2022-01-03,0.0385733971749697,36.86998188617614,2.0,0.1862019658959881,0,0,0,-1.9443210405616855,37,0,0,0,0,,-0.021103206542965096,-0.0
2022-01-04,0.0147818756296347,35.041356528490944,2.0,0.2069877723636168,0,0,0,-2.008693734909457,36,0,0,0,0,,-0.023791521545335002,-0.0
2022-01-05,0.0013844929655721,34.672640762391524,2.0,0.215989392055424,0,0,0,-1.99388490142943,35,0,0,0,0,,-0.0133973826640626,-0.0
2022-01-06,0.0290491861147694,33.299988149254546,2.0,0.2190161217377734,0,0,0,-1.7406326052990229,34,0,0,0,0,,0.0276646931491973,0.0
2022-01-07,-0.0205912727685109,33.81530053112099,2.0,0.2056629042633163,0,0,0,-1.9548054307916838,34,0,0,0,0,,-0.0496404588832803,-0.0
2022-01-10,0.0192842083561819,32.95461187602403,2.0,0.233604142100037,0,0,0,-1.6418058426709645,33,0,0,0,0,,0.0398754811246928,0.0
2022-01-11,-0.0097290940877203,33.70156480485888,2.0,0.1671734887791061,0,0,0,-1.7386636847363734,34,0,0,0,0,,-0.0290133024439022,-0.0
2022-01-12,-0.0741692416281694,33.50539998316569,2.0,0.2391811126166489,0,0,0,-2.0130890574882807,34,0,0,0,0,,-0.0644401475404491,-0.0
2022-01-13,-0.0492406514447174,34.82441642841862,2.0,0.2408363867853324,0,0,0,-1.7846486618400268,35,0,0,0,0,,0.024928590183452004,0.0
2022-01-14,-0.0426258626935109,31.339336770655127,2.0,0.2589779794920344,0,0,0,-1.6733261748063875,32,0,0,0,0,,0.006614788751206496,0.0
2022-01-18,-0.0375341948701177,32.48706148810423,2.0,0.2671654497000656,0,0,0,-1.5789202129716868,33,0,0,0,0,,0.005091667823393202,0.0
2022-01-19,-0.0121731517506229,32.89763559115308,2.0,0.3777608384995298,0,0,0,-1.3886560622256388,33,0,0,0,0,,0.0253610431194948,0.0
2022-01-20,-0.0017385690526516,32.697120371707044,2.0,0.3068336859839026,0,0,0,-1.2859154625633258,33,0,0,0,0,,0.0104345826979713,0.0
2022-01-21,0.0393259869650788,32.70009330265276,2.0,0.4165280881331989,0,0,0,-1.03010713985482,33,0,0,0,0,,0.0410645560177304,0.0
2022-01-24,0.1072031753590203,36.668155495819775,2.0,0.277127418730191,0,0,0,-0.638002478489355,37,0,0,0,0,,0.0678771883939415,0.0
2022-01-25,0.1128131522848239,36.11426988971286,2.0,0.3891883255225747,0,0,0,-0.5819372915548208,37,0,0,0,0,,0.005609976925803603,0.0
2022-01-26,0.1544019141328485,33.29137211315624,2.0,0.3200279747645056,0,0,0,-0.32508690463672013,34,0,0,0,0,,0.04158876184802461,0.0
2022-01-27,0.1874325348013901,35.64342660369774,7.0,0.3849717522396597,0,0,0,-0.11111244869808169,36,0,0,0,0,,0.033030620668541594,0.0
2022-01-28,0.2239715206870185,42.70010951697744,9.0,0.5265787256325483,1,0,0,0.13222502253074142,43,0,0,0,0,,0.0365389858856284,0.0
2022-01-31,0.2324169617937048,39.12193784121233,9.0,0.4495942095180371,1,0,0,0.22111009349323918,40,0,0,0,0,,0.008445441106686297,0.0
2022-02-01,0.2095003280872482,40.09943307454076,11.0,0.4737005604897026,1,0,0,0.11995601493448342,41,0,0,0,0,,-0.022916633706456607,-0.0
2022-02-02,0.2032055248791082,40.8509901505217,11.0,0.4915167690541493,1,0,0,0.111418293791719,41,0,0,0,0,,-0.006294803208139993,-0.0
2022-02-03,0.2195079716358705,37.2498294441244,13.0,0.1593908482618116,1,0,0,0.23458185434778286,38,0,0,0,0,,0.01630244675676229,0.0
2022-02-04,0.2091413580442087,40.5056277622578,13.0,0.1638054089715709,1,0,0,0.18493563705734803,41,0,0,0,0,,-0.0103666135916618,-0.0
2022-02-07,0.2522814318109541,42.34931671212271,15.0,0.1559211873007643,1,0,0,0.5070912028482455,43,0,0,0,0,,0.04314007376674539,0.0
2022-02-08,0.2368287818276666,34.33635027807047,17.0,0.1267469290513898,1,0,0,0.41989689143166115,35,0,0,0,0,,-0.015452649983287492,-0.0
2022-02-09,0.226503179120828,33.82447118198473,17.0,0.08387398834616,1,0,0,0.3720713684179702,34,0,0,0,0,,-0.010325602706838577,-0.0
2022-02-10,0.231369096221178,32.783521820298986,17.0,0.0617347172179495,1,0,0,0.4315249659632655,33,0,0,0,0,,0.004865917100349976,0.0
2022-02-11,0.2576140754260465,29.853145989640645,17.0,0.0251394183035484,1,1,1,0.6511684394385397,30,0,0,0,0,,0.026244979204868485,0.0
2022-02-14,0.2459048846224547,27.06241965447045,15.0,0.023217552159635,1,1,1,0.5958479256500782,28,0,0,0,0,,-0.011709190803591785,-0.0
2022-02-15,0.2133419589807581,24.94431729477165,15.0,0.0123893890286453,1,1,1,0.37485232282320335,25,0,0,0,0,,-0.03256292564169658,-0.0
2022-02-16,0.2000638282034459,21.41537666819731,13.0,0.0105729892644922,1,1,1,0.29396824326162385,22,0,0,0,0,,-0.013278130777312214,-0.0
2022-02-17,0.1869509705052379,20.48050666280891,14.0,0.017650935596469,1,1,1,0.22333846800753593,21,0,0,0,0,,-0.013112857698207997,-0.0
2022-02-18,0.1756065617625086,18.793922209188207,14.0,0.0604529393580393,1,0,0,0.15986588359139847,19,0,0,0,0,,-0.011344408742729295,-0.0
2022-02-22,0.1553953093759998,17.813043838471938,14.0,0.0748240468074081,1,0,0,0.0230303442180218,18,0,0,0,0,,-0.02021125238650881,-0.0
2022-02-23,0.1202253400738935,18.36554312140572,14.0,0.0393276779947236,1,1,1,-0.23975752317304988,19,0,0,0,0,,-0.035169969302106294,-0.0
2022-02-24,0.1107759755332664,21.22562485795075,16.0,0.0298207609393925,1,1,1,-0.2922328297008812,22,0,0,0,0,,-0.0094493645406271,-0.0
2022-02-25,0.0840439023443102,22.063879578846844,16.0,0.0506030642779295,1,0,0,-0.5088880954044155,23,0,0,0,0,,-0.026732073188956207,-0.0
2022-02-28,0.0861419151686142,20.09963616159855,14.0,0.0208568492903756,1,1,1,-0.46304079726182196,21,0,0,0,0,,0.0020980128243040103,0.0
2022-03-01,0.0562354069207682,19.746728535660928,18.0,0.1150705031319781,1,0,0,-0.731782828821041,20,0,0,0,0,,-0.029906508247846006,-0.0
2022-03-02,0.0961172830443084,20.363563580507986,18.0,0.0850473697661019,1,0,0,-0.30550092708826954,21,0,0,0,0,,0.0398818761235402,0.0
2022-03-03,0.1224383630033894,17.896459842791003,22.0,0.1591372978649942,1,0,0,-0.009077623967443707,18,0,0,0,0,,0.026321079959080992,0.0
2022-03-04,0.0757900253361834,22.791114728274447,22.0,0.1921849298545271,1,0,0,-0.47440961961345307,23,0,0,0,0,,-0.046648337667206,-0.0
2022-03-07,0.074062456189099,22.812326272680327,20.0,0.1875634222766537,1,0,0,-0.4668860505157535,23,0,0,0,0,,-0.0017275691470843985,-0.0
2022-03-08,0.0921323759669237,25.557351220273887,20.0,0.1549996745194079,1,0,0,-0.2507410082906695,26,0,0,0,0,,0.018069919777824697,0.0
2022-03-09,0.127881861780426,26.274826596168182,20.0,0.1757170063131628,1,0,0,0.1555304681672518,27,0,0,0,0,,0.03574948581350229,0.0
2022-03-10,0.0917648699478257,26.56918100015994,24.0,0.1971048892981455,1,0,0,-0.22289276811966205,27,0,0,0,0,,-0.03611699183260028,-0.0
2022-03-11,0.0599883260414442,26.64818216862253,24.0,0.3314011486860337,1,0,0,-0.556445688710821,27,0,0,0,0,,-0.03177654390638151,-0.0
2022-03-14,0.1014328336046106,27.204285051019557,24.0,0.2327940328862596,1,0,0,-0.07342212955910242,28,0,0,0,0,,0.0414445075631664,0.0
2022-03-15,0.1031186000985888,27.311265216710165,24.0,0.3083773096366999,1,0,0,-0.04332391860180844,28,0,0,0,0,,0.0016857664939781969,0.0
2022-03-16,0.1051037462030128,29.532453889124103,22.0,0.2711434151532412,1,0,0,-0.006594196509787606,30,0,0,0,0,,0.0019851461044240043,0.0
2022-03-17,0.0791250067536459,32.20052075005228,22.0,0.3050685730472983,1,0,0,-0.2848918697857735,33,0,0,0,0,,-0.025978739449366905,-0.0
2022-03-18,0.0906345280872038,31.813377192454485,22.0,0.2690485118782006,1,0,0,-0.14618600517670308,32,0,0,0,0,,0.011509521333557912,0.0
2022-03-21,0.1426130302657076,29.78181634192275,22.0,0.2500179654993189,1,0,0,0.43949000721220105,30,0,0,0,0,,0.05197850217850379,0.0
2022-03-22,0.1038879036178412,28.585734219322653,22.0,0.2231822907058687,1,0,0,-0.0065589330419112525,29,0,0,0,0,,-0.0387251266478664,-0.0
2022-03-23,0.1130777957922948,30.81242770150345,22.0,0.1895659470211527,1,0,0,0.08727602385886099,31,0,0,0,0,,0.009189892174453596,0.0
2022-03-24,0.0929217852003345,30.588863506110677,22.0,0.2169256266225974,1,0,0,-0.1576385186512084,31,0,0,0,0,,-0.02015601059196029,-0.0
2022-03-25,0.0768814997291027,30.73944860207607,22.0,0.3021457485774579,1,0,0,-0.35902235535480037,31,0,0,0,0,,-0.016040285471231805,-0.0
