,spread,half_life_roll,mean_crossings_roll,adf_p_roll,mr_regime_v2,mr_regime_adf,mr_regime_final
2019-07-26,0.06428034016837803,26.43965948008488,19.0,0.4114869557447459,1,0,0
2019-07-29,0.0444005764442732,24.43542534551254,19.0,0.34002311511176037,1,0,0
2019-07-30,0.0556866242660945,25.2331021193548,19.0,0.3696234965658872,1,0,0
2019-07-31,0.06256455797174532,25.432559722947097,19.0,0.37607165090040606,1,0,0
2019-08-01,0.04388198461303361,26.009936725860232,21.0,0.388777205706269,1,0,0
2019-08-02,0.03162876068597331,25.62792526791253,21.0,0.37511903206367625,1,0,0
2019-08-05,-0.001537340544453869,24.453618667878864,19.0,0.3415041796585879,1,0,0
2019-08-06,0.00045886929635940987,24.558784229919826,19.0,0.34470199878943597,1,0,0
2019-08-07,0.024452938106624522,24.748996533212903,18.0,0.3560382556375211,1,0,0
2019-08-08,0.024130526459810397,24.751135562423535,18.0,0.35532758028138234,1,0,0
2019-08-09,0.04440493087342556,25.493198456560247,19.0,0.38248924816447893,1,0,0
2019-08-12,0.060596363924858565,26.56770846869788,18.0,0.41556603617232224,1,0,0
2019-08-13,0.08411743308711106,28.6468701063517,18.0,0.4822506149958209,1,0,0
2019-08-14,0.07614998814271257,27.9953369374577,18.0,0.4592932832321419,1,0,0
2019-08-15,0.07111828317784052,28.075600631778315,17.0,0.4254963615268272,1,0,0
2019-08-16,0.07586786725155381,29.896215549286012,17.0,0.4758080663960301,1,0,0
2019-08-19,0.08525180279645639,31.457121770712234,17.0,0.5147666604966997,1,0,0
2019-08-20,0.08630116296736112,32.048472848805915,17.0,0.5259444792189203,1,0,0
2019-08-21,0.08829101740124212,32.75371967449923,19.0,0.5390384499195675,1,0,0
2019-08-22,0.09203709092656087,33.42702748731894,19.0,0.5509888578777915,1,0,0
2019-08-23,0.07472730943066974,30.85937168435071,19.0,0.4881356517774232,1,0,0
2019-08-26,0.05697150596267875,28.94507592880006,19.0,0.433428056481968,1,0,0
2019-08-27,0.0485544774214528,28.341053901086394,19.0,0.4147618768131571,1,0,0
2019-08-28,0.08387368729332856,30.05842581337166,19.0,0.47489627070891005,1,0,0
2019-08-29,0.0856005459644047,30.337245013411504,19.0,0.481263469481491,1,0,0
2019-08-30,0.08115663900037084,29.695291469535736,23.0,0.4606772269771819,1,0,0
2019-09-03,0.0691094859327448,28.709204361470096,25.0,0.4311358380763562,1,0,0
2019-09-04,0.06470738645584095,28.271981035941778,25.0,0.4169688449331661,1,0,0
2019-09-05,0.06162410705035892,26.642746512302775,25.0,0.2748782319356212,1,0,0
2019-09-06,0.0334202913455961,24.510522899337833,23.0,0.21414111587180995,1,0,0
2019-09-09,0.016050425233222754,23.352547902833404,21.0,0.1901566374195925,1,0,0
2019-09-10,0.044748169390883774,23.20952551394486,21.0,0.26532263530484107,1,0,0
2019-09-11,0.030226920962721948,24.342740657934996,21.0,0.3009777573419239,1,0,0
2019-09-12,0.014008949991893616,25.783727662009806,19.0,0.2738694700352844,1,0,0
2019-09-13,0.021696060661362537,25.31875994289214,19.0,0.301982076118278,1,0,0
2019-09-16,0.05860014977415684,26.762323517927666,17.0,0.3417096481528199,1,0,0
2019-09-17,0.04492572404003781,26.43981109897745,19.0,0.3284563339576589,1,0,0
2019-09-18,0.021754639667726394,25.655987273958857,17.0,0.3180783242370585,1,0,0
2019-09-19,0.010021567607555681,26.131993567988243,17.0,0.3044970537802749,1,0,0
2019-09-20,0.008804587259123586,26.103049546874427,17.0,0.30571732471164137,1,0,0
2019-09-23,0.02960803504919607,26.32959666927678,16.0,0.3130445504347259,1,0,0
2019-09-24,0.001214346791990728,25.65502373817453,17.0,0.363484839889717,1,0,0
2019-09-25,0.0003978336511236691,25.641754113014585,17.0,0.3629849342564394,1,0,0
2019-09-26,-0.021697107881438527,25.88631136504469,16.0,0.37181430877580957,1,0,0
2019-09-27,-0.022728108371810052,26.051923830369542,16.0,0.3140973612481743,1,0,0
2019-09-30,-0.01866673149405429,25.971823612614962,15.0,0.3111121834159096,1,0,0
2019-10-01,-0.0549572943981671,26.763200464089675,17.0,0.40991433301778313,1,0,0
2019-10-02,-0.06366889318068036,27.35463694996327,15.0,0.42829039424978443,1,0,0
2019-10-03,-0.03994933801349276,25.788079140137462,15.0,0.3757562137003068,1,0,0
2019-10-04,-0.04728626096662758,26.87778567141388,16.0,0.4044181466950686,1,0,0
2019-10-07,-0.06297741264312418,27.773384592555622,16.0,0.43395996053044505,1,0,0
2019-10-08,-0.0859261048845319,29.510128716421402,18.0,0.48595766005117086,1,0,0
2019-10-09,-0.0754660687112505,28.72768166650405,18.0,0.46069696148400663,1,0,0
2019-10-10,-0.0660953911353106,27.87454314444397,18.0,0.43192100634841474,1,0,0
2019-10-11,-0.05531760901341887,26.964525242059977,18.0,0.40133390667148755,1,0,0
2019-10-14,-0.04303234777171028,26.658178080324173,18.0,0.39089275424559516,1,0,0
2019-10-15,-0.04074362881990812,26.91796487879098,18.0,0.3978066043611315,1,0,0
2019-10-16,-0.051483447546152306,27.746607482569832,17.0,0.4206706069398041,1,0,0
2019-10-17,-0.03419740159063256,26.87430386520994,17.0,0.39364445373323254,1,0,0
2019-10-18,-0.041323974424835264,27.254990545629038,16.0,0.4051027361893208,1,0,0
2019-10-21,-0.05707382419273355,27.976864593771218,15.0,0.35142992649372046,1,0,0
2019-10-22,-0.03685861569990756,26.93811872587658,14.0,0.32122683387761336,1,0,0
2019-10-23,-0.037183266890427724,26.86543583965521,16.0,0.308158178891914,1,0,0
2019-10-24,-0.04007013667509707,26.401326768074686,16.0,0.3698951941020708,1,0,0
2019-10-25,-0.03689617430715675,26.51885547384005,16.0,0.3740488604611921,1,0,0
2019-10-28,-0.036242133835735935,26.407425927945326,16.0,0.3704874344808833,1,0,0
2019-10-29,-0.026282062483026003,25.040029377178683,16.0,0.3188936276300358,1,0,0
2019-10-30,-0.05063555880070947,25.240357497226388,14.0,0.33244859698224627,1,0,0
2019-10-31,-0.03149778149347515,25.8270730824313,14.0,0.35300189779028746,1,0,0
2019-11-01,-0.03261191906469474,26.719289840546143,14.0,0.3814304963434074,1,0,0
2019-11-04,-0.010428450921266652,26.49406564553916,14.0,0.37607010034561406,1,0,0
2019-11-05,-0.014067844239636251,26.38174310878943,14.0,0.3719875196177568,1,0,0
2019-11-06,-0.14979426477747637,27.62749209041245,16.0,0.5270281626811999,1,0,0
2019-11-07,-0.19276804148460247,38.13692935397779,16.0,0.5389871894499618,1,0,0
2019-11-08,-0.19230475085305088,37.18578952463506,16.0,0.5546722651054055,1,0,0
2019-11-11,-0.16635461073866242,32.90785991008525,14.0,0.40791075669709137,1,0,0
2019-11-12,-0.14495455893201825,28.955857197699952,14.0,0.32687342197295755,1,0,0
2019-11-13,-0.15088611018554854,29.95257148237688,10.0,0.38524288066814727,1,0,0
2019-11-14,-0.15384326612355537,31.51906445306018,10.0,0.4125904135719617,1,0,0
2019-11-15,-0.1503139102767692,31.942734900573228,10.0,0.4006829032562713,1,0,0
2019-11-18,-0.1488302468601459,32.11193632023897,10.0,0.39658003494989486,1,0,0
2019-11-19,-0.1601956247653833,34.33413787533356,10.0,0.41937459313678904,1,0,0
2019-11-20,-0.1570289604237738,32.87710179850945,10.0,0.3917851696949664,1,0,0
2019-11-21,-0.1616017142431847,32.96643556944155,10.0,0.39920900232268214,1,0,0
2019-11-22,-0.1602137566092825,32.06536556943465,10.0,0.4641948973861783,1,0,0
2019-11-25,-0.13936297220979021,32.02376875407584,10.0,0.3949301183661058,1,0,0
2019-11-26,-0.12482016318600575,30.787947833279752,10.0,0.3403696781107798,1,0,0
2019-11-27,-0.10903210742180214,28.760592334430193,10.0,0.3185924060387574,1,0,0
2019-11-29,-0.11023803721431769,29.59498610356911,10.0,0.402561300027144,1,0,0
2019-12-02,-0.10100133624602758,28.759000475884452,10.0,0.30242144046373765,1,0,0
2019-12-03,-0.09404915661790891,27.91064460558271,10.0,0.26113875882948345,1,0,0
2019-12-04,-0.07598891358617355,24.834340595973444,10.0,0.22670360197903305,1,0,0
2019-12-05,-0.06957730970738751,23.1455157619518,10.0,0.19237639333957224,1,0,0
2019-12-06,-0.05830481237782159,22.601874834275804,10.0,0.16105078926506788,1,0,0
2019-12-09,-0.05582411152714961,21.709532935241842,10.0,0.10472371387031876,1,0,0
2019-12-10,-0.0618654935824674,21.143177560297325,10.0,0.08174572068077679,1,0,0
2019-12-11,-0.055318361216933454,19.139145739271193,10.0,0.044699711099928624,1,1,1
2019-12-12,-0.043973027184139646,17.626169249347342,10.0,0.02185894371134826,1,1,1
2019-12-13,-0.0464734527330295,16.05643262416398,10.0,0.028907497849371896,1,1,1
2019-12-16,-0.03750854131801873,14.45871900898887,10.0,0.06994763214302625,1,0,0
2019-12-17,-0.05771627721575534,14.765719163639295,10.0,0.08919571191462666,1,0,0
2019-12-18,-0.06781755133156953,17.12808373236995,14.0,0.14854991894118968,1,0,0
2019-12-19,-0.06897853755816463,17.569387150002843,14.0,0.16788655446102552,1,0,0
2019-12-20,-0.07495765079248962,19.001917540950203,16.0,0.2394606115174538,1,0,0
2019-12-23,-0.06973825225559782,19.26075264956564,16.0,0.2645552201214455,1,0,0
2019-12-24,-0.0606804938553136,20.199633214231525,16.0,0.26188962104427016,1,0,0
2019-12-26,-0.04702068039238405,20.462818356411415,16.0,0.2749644631889583,1,0,0
2019-12-27,-0.048741217993256036,20.606351841159157,16.0,0.27286073624682694,1,0,0
2019-12-30,-0.039196119730675605,20.968355843471883,16.0,0.29321695227430844,1,0,0
2019-12-31,-0.031425648714452414,20.6806170769221,14.0,0.28988122829882496,1,0,0
2020-01-02,-0.03696259938168733,21.460496330704917,14.0,0.3311229865386096,1,0,0
2020-01-03,-0.025305463425551622,21.319207779136857,14.0,0.3303320493858679,1,0,0
2020-01-06,-0.048132637876436846,22.38245760085912,14.0,0.34355140569032055,1,0,0
2020-01-07,-0.03888123846840408,22.356988962629767,14.0,0.3272379448697439,1,0,0
2020-01-08,-0.055658729355023695,22.741369049882863,14.0,0.3272712290505377,1,0,0
2020-01-09,-0.05401754607925646,22.64189346001549,16.0,0.32215558672465383,1,0,0
2020-01-10,-0.05816224137493986,22.848346751807718,16.0,0.32948439662441564,1,0,0
2020-01-13,-0.07129087160333292,23.25834192370779,16.0,0.3738551408836135,1,0,0
2020-01-14,-0.06918807423334083,23.35232638403274,16.0,0.367357602724838,1,0,0
2020-01-15,-0.07178904680610287,23.660065864082398,16.0,0.3722992195019811,1,0,0
2020-01-16,-0.08240526122177538,24.27461653408704,16.0,0.37884557663859375,1,0,0
2020-01-17,-0.08148909078851929,24.221451507751706,16.0,0.38048956423553243,1,0,0
2020-01-21,-0.08438406075422922,24.06289368141583,14.0,0.3852602527785528,1,0,0
2020-01-22,-0.10923260548870228,25.955205511404014,14.0,0.43411197631364284,1,0,0
2020-01-23,-0.10680344798976371,25.803082261405585,14.0,0.3239741982788642,1,0,0
2020-01-24,-0.11118475568779917,25.983616978880963,14.0,0.3263116507654527,1,0,0
2020-01-27,-0.12390265092606878,26.903290086586516,10.0,0.35487526570898126,1,0,0
2020-01-28,-0.13016296167392838,27.374766787244827,10.0,0.4098014078910426,1,0,0
2020-01-29,-0.13071133620119735,28.969150530506827,10.0,0.5472660553722339,1,0,0
2020-01-30,-0.15030545572244414,33.122731430554175,10.0,0.6401218754235618,1,0,0
2020-01-31,-0.14752711844114774,33.14859039075977,10.0,0.6068366125269381,1,0,0
2020-02-03,-0.1476369795979089,34.42362853580644,10.0,0.5032190459812248,1,0,0
2020-02-04,-0.1677811085300389,38.6227728591851,10.0,0.6742176927842475,1,0,0
2020-02-05,-0.14637361255175207,35.116690225685375,10.0,0.6156902507780837,1,0,0
2020-02-06,-0.14875227492552856,35.74097576898303,10.0,0.6216525432093813,1,0,0
2020-02-07,-0.15829227166979187,37.83000897430426,10.0,0.6503895406506797,1,0,0
2020-02-10,-0.18060793183029755,44.67093901773232,10.0,0.7281936024472235,1,0,0
2020-02-11,-0.18393495760456258,46.38479993928698,10.0,0.7390346744578083,1,0,0
2020-02-12,-0.16412244804695764,41.462577368954754,10.0,0.7255724095262155,1,0,0
2020-02-13,-0.16376481415410993,43.864086436397635,10.0,0.7058032608303215,1,0,0
2020-02-14,-0.14875087931956976,39.920093441455904,12.0,0.6545507289432462,1,0,0
2020-02-18,-0.14881756062416418,40.34460018244013,10.0,0.686832270966332,1,0,0
2020-02-19,-0.11677870354380904,35.23285051669939,11.0,0.5707961930154966,1,0,0
2020-02-20,-0.11233447747721659,34.88171760490517,10.0,0.5607436283701313,1,0,0
2020-02-21,-0.11845578286620473,36.04534072710303,9.0,0.579456442171805,1,0,0
2020-02-24,-0.13853445259597752,39.02636758888741,9.0,0.6272947222827941,1,0,0
2020-02-25,-0.15628679769855847,42.47596420623563,9.0,0.672224330584424,1,0,0
2020-02-26,-0.16376816646488912,45.61541377555654,11.0,0.7036617866538151,1,0,0
2020-02-27,-0.1721861072928288,49.69950494364442,13.0,0.7367740428860506,1,0,0
2020-02-28,-0.17364091773887136,50.91929478576174,13.0,0.743029798814478,1,0,0
2020-03-02,-0.15560306424603398,45.42401221567374,11.0,0.6977713916689041,1,0,0
2020-03-03,-0.15140150027410204,44.84530006356419,11.0,0.6952916938074618,1,0,0
2020-03-04,-0.18297974939948825,54.539697664188104,11.0,0.7788129085267428,1,0,0
2020-03-05,-0.1926944859275621,60.62398969284902,11.0,0.7858462236946038,0,0,0
2020-03-06,-0.2538536160233891,139.3491002922879,11.0,0.9132760460898207,0,0,0
2020-03-09,-0.3965756881053677,,9.0,0.982604916293614,0,0,0
2020-03-10,-0.36687484673410786,,11.0,0.9723810830596121,0,0,0
2020-03-11,-0.37081683114764186,,11.0,0.9601811931356997,0,0,0
2020-03-12,-0.1552492161059429,22.456733510518106,11.0,0.9034731402610698,1,0,0
2020-03-13,-0.16015795817183376,22.993390673933142,7.0,0.8929208530363458,0,0,0
2020-03-16,-0.1468683880453896,22.690775489180236,7.0,0.8835714030117163,0,0,0
2020-03-17,-0.2561872371693519,29.687750945835756,7.0,0.9298260385689893,0,0,0
2020-03-18,-0.4203073124096126,127.73347755355803,9.0,0.9637475467057937,0,0,0
2020-03-19,-0.35421045953781727,42.182196258038914,9.0,0.9630794854102773,1,0,0
2020-03-20,-0.3985038998414385,70.42197865724573,9.0,0.9789577202464717,0,0,0
2020-03-23,-0.27376663711368154,25.131021433980187,9.0,0.9845770637695115,1,0,0
2020-03-24,-0.29496882589449314,27.639590482459546,13.0,0.9876098660820318,1,0,0
2020-03-25,-0.27648240417417247,26.24539591087843,11.0,0.9858604476037205,1,0,0
2020-03-26,-0.19093414550700372,20.6470646099755,13.0,0.9636779088919833,1,0,0
2020-03-27,-0.1281661073790401,18.820685596106273,13.0,0.916699530172443,1,0,0
2020-03-30,-0.09123614071996178,18.206410461058162,13.0,0.9075866097355793,1,0,0
2020-03-31,-0.023842893594964387,17.58504332824282,14.0,0.5254484336363873,1,0,0
2020-04-01,-0.009907154927896844,17.622183095837944,14.0,0.47587265153136776,1,0,0
2020-04-02,-0.014595347647931245,17.587467291238198,14.0,0.48259571435881526,1,0,0
2020-04-03,0.008112461259598192,17.79620485431509,14.0,0.33041720547721964,1,0,0
2020-04-06,0.04164110640800622,18.030458302720675,14.0,0.3220096346142296,1,0,0
2020-04-07,-0.0005171178090002115,17.54188681825029,14.0,0.32222567688358184,1,0,0
2020-04-08,-0.011317359309428898,17.46092108903124,14.0,0.31873272429458305,1,0,0
2020-04-09,-0.06584041679449681,17.417854615705117,14.0,0.3154996244746142,1,0,0
2020-04-13,-0.06283158614734496,17.407614557080716,14.0,0.3147027406384242,1,0,0
2020-04-14,-0.06563818944746114,17.469481047567083,13.0,0.311663207136654,1,0,0
2020-04-15,-0.03505160074515423,17.310823132503216,14.0,0.31393099286564813,1,0,0
2020-04-16,0.026741628823086838,17.256218272680382,14.0,0.3274456179009114,1,0,0
2020-04-17,-0.06369853059639885,16.576455215835285,15.0,0.30868125273981795,1,0,0
2020-04-20,-0.05688181130427994,16.541361712618976,15.0,0.30293933887199165,1,0,0
2020-04-21,-0.011607648750793675,16.378685474807657,16.0,0.29921501154671876,1,0,0
2020-04-22,-0.022152052198561645,16.273718890045195,16.0,0.3032990622969558,1,0,0
2020-04-23,0.020430048037373805,16.31628202650938,16.0,0.2963998356263693,1,0,0
2020-04-24,0.015904125631926558,16.160027001796703,16.0,0.31040721200667676,1,0,0
2020-04-27,-0.01342998571594567,15.89110831003558,16.0,0.3092529220793963,1,0,0
2020-04-28,0.019208159554877202,15.918783047754248,16.0,0.3360234484674218,1,0,0
2020-04-29,0.07593695017159385,16.408473316073113,16.0,0.3324801877059325,1,0,0
2020-04-30,0.0674262943458892,16.261179337528826,16.0,0.30100866341617005,1,0,0
2020-05-01,0.08950072749206806,16.673473102974256,16.0,0.33407017683244844,1,0,0
2020-05-04,0.06771568720207055,16.358205959502953,16.0,0.329129084682113,1,0,0
2020-05-05,0.03803409844877548,16.25701691881753,16.0,0.2821446192920464,1,0,0
2020-05-06,0.009802778702058035,15.729399395635916,16.0,0.2676477127650393,1,0,0
2020-05-07,-0.03619996515587509,15.205017925745505,17.0,0.24065945329768978,1,0,0
2020-05-08,-0.09376356311563638,15.28559354548931,17.0,0.18543668939623453,1,0,0
2020-05-11,-0.06798205406842017,14.964221013123694,17.0,0.21032411386255462,1,0,0
2020-05-12,-0.06708918123817531,14.782541016772754,17.0,0.19155224561773038,1,0,0
2020-05-13,-0.0856784951353382,14.785231346058717,19.0,0.19733994224298124,1,0,0
2020-05-14,-0.053317818108386206,14.459353175221551,19.0,0.20023348459324947,1,0,0
2020-05-15,-0.04114697049174776,14.035594610260302,21.0,0.17979568768574794,1,0,0
2020-05-18,-0.07954281742315361,14.234884037285495,21.0,0.19248708466547004,1,0,0
2020-05-19,-0.06111225063666925,13.822264207669585,21.0,0.21132811242126964,1,0,0
2020-05-20,-0.07981841423844704,14.043445681678065,23.0,0.1866283932474631,1,0,0
2020-05-21,-0.08685521686171205,14.078035074746056,25.0,0.1854370033820304,1,0,0
2020-05-22,-0.08386667057316632,13.744855917658072,25.0,0.20223767348049654,1,0,0
2020-05-26,-0.013019746697787937,13.432374468255523,26.0,0.19930426807812035,1,0,0
2020-05-27,-0.0659705370610495,13.393560080602139,27.0,0.20887353338818754,1,0,0
2020-05-28,-0.06113996682192191,13.135348436244035,29.0,0.21759309644410185,1,0,0
2020-05-29,-0.049926924082665636,13.060350732050622,29.0,0.22141072381790666,1,0,0
2020-06-01,-0.04927698425574345,13.114991423190276,29.0,0.21850935357875778,1,0,0
2020-06-02,-0.09753839432087164,13.112155909560473,29.0,0.2263198872959949,1,0,0
2020-06-03,-0.07128751173449732,13.010820519348941,29.0,0.22690515278289614,1,0,0
2020-06-04,-0.06237170150589266,13.01875309824995,27.0,0.2203866633968588,1,0,0
2020-06-05,-0.08891512770198373,13.100844998400767,29.0,0.22317610892721684,1,0,0
2020-06-08,-0.027507919562541616,12.81418245137346,30.0,0.1975367431554949,1,0,0
2020-06-09,-0.0608395864270066,12.633721090021874,31.0,0.1958187283678191,1,0,0
2020-06-10,-0.024722033295561996,12.553113553207726,30.0,0.19721850633440813,1,0,0
2020-06-11,-0.011659106079300319,12.492584852079782,30.0,0.18700034775239777,1,0,0
2020-06-12,0.0008618585974931037,12.487164127558124,28.0,0.1712408675597023,1,0,0
2020-06-15,0.0361383601157943,12.395358914740807,28.0,0.17912550790614334,1,0,0
2020-06-16,0.0012660134637254572,12.078293364614652,28.0,0.18865985457657863,1,0,0
2020-06-17,-0.005393686515879903,12.070711321497768,30.0,0.1880467641556724,1,0,0
2020-06-18,-0.01830025995758655,11.89596365138322,30.0,0.17265432324516983,1,0,0
2020-06-19,0.004093244751502301,11.762861581169323,30.0,0.1793717373114877,1,0,0
2020-06-22,-0.013342140120889301,11.648934995555875,30.0,0.1691933759809151,1,0,0
2020-06-23,-0.00977425797317677,11.788650143271363,28.0,0.1654924749315052,1,0,0
2020-06-24,0.002755539487104386,11.867128008157795,28.0,0.1547339118223432,1,0,0
2020-06-25,-0.014962281190793458,11.642609039503686,28.0,0.14153517528556908,1,0,0
2020-06-26,-0.00908484572344559,11.560055896408594,26.0,0.15493608079186538,1,0,0
2020-06-29,-0.030993979253996162,11.379478992514228,26.0,0.13949815768792356,1,0,0
2020-06-30,-0.05407170752131085,11.2519954537608,27.0,0.11822626221343646,1,0,0
2020-07-01,-0.08200461335275566,11.047701956446618,27.0,0.12781066886401737,1,0,0
2020-07-02,-0.054823435080086025,10.812842318077935,27.0,0.1172482850998306,1,0,0
2020-07-06,-0.019851166916640572,10.920365103537451,30.0,0.13023894877580888,1,0,0
2020-07-07,-0.0098180498258027,10.789265689976137,30.0,0.1396446372267665,1,0,0
2020-07-08,0.015782690653845854,10.682516581565643,30.0,0.1374583807173827,1,0,0
2020-07-09,0.0556719132582173,10.885914749747538,30.0,0.13536750678760961,1,0,0
2020-07-10,0.05395972615279243,10.692465585357366,30.0,0.16933694990746984,1,0,0
2020-07-13,0.021954429237251993,10.6330633031506,30.0,0.13853894686472562,1,0,0
2020-07-14,-0.00362529769680231,10.5206969462307,28.0,0.14632394262294357,1,0,0
2020-07-15,0.005781115689097227,10.561848344125854,30.0,0.135155268556386,1,0,0
2020-07-16,-0.029186991686815933,10.226694680851846,30.0,0.1264533002485413,1,0,0
2020-07-17,-0.018746589006764847,10.216574476583535,30.0,0.1387222070376311,1,0,0
2020-07-20,-0.04836649165914464,10.181094366583865,28.0,0.13875336623522538,1,0,0
2020-07-21,-0.051442739375578306,10.071785075809409,28.0,0.15541956445693145,1,0,0
2020-07-22,-0.053400237229744185,10.01072628525159,28.0,0.09795854014673244,1,0,0
2020-07-23,-0.024018040795893203,10.04517392069256,28.0,0.14467265238319205,1,0,0
2020-07-24,-0.03845398958144974,9.840744762869255,28.0,0.14108922651916228,1,0,0
2020-07-27,-0.038854774313235474,9.940387258998243,28.0,0.1307102378538656,1,0,0
2020-07-28,-0.024056903427876808,9.826672419965423,28.0,0.11653735068901644,1,0,0
2020-07-29,-0.018945990134352275,9.724144479393667,28.0,0.10185175728008466,1,0,0
2020-07-30,0.016228151901664933,9.924285041016454,28.0,0.10985860633356492,1,0,0
2020-07-31,0.015426219956130804,9.988639141178213,28.0,0.11081245479002516,1,0,0
2020-08-03,0.035830531605425264,10.326360425324763,28.0,0.10551910136552745,1,0,0
2020-08-04,-0.010406658217632092,10.006309674037185,28.0,0.08493313643589667,1,0,0
2020-08-05,-0.07232145219962627,9.674235310616835,29.0,0.11035493730215984,1,0,0
2020-08-06,-0.09807115151297818,9.660410625276358,29.0,0.1084103170405672,1,0,0
2020-08-07,0.0014994439368245516,9.267176378200174,28.0,0.14031414542150655,1,0,0
2020-08-10,0.00826998615399921,9.1513942402836,28.0,0.12182900685513726,1,0,0
2020-08-11,0.03745001955668581,9.052438317958938,30.0,0.10885037529726199,1,0,0
2020-08-12,0.05938210514198916,9.21012514168129,30.0,0.1163420706565561,1,0,0
2020-08-13,0.11573509784724356,9.699672070059947,28.0,0.14584654902778327,1,0,0
2020-08-14,0.11695496561469021,9.737596641836108,28.0,0.1433452610694817,1,0,0
2020-08-17,0.15586505693389574,10.22428491431278,30.0,0.20565242211792129,1,0,0
2020-08-18,0.14832467231715674,10.214545096384146,30.0,0.23799469265489226,1,0,0
2020-08-19,0.1462987855393867,10.269590224999508,30.0,0.2588595745800294,1,0,0
2020-08-20,0.13601901157371454,10.167687293396167,30.0,0.21346808717150045,1,0,0
2020-08-21,0.12553533243219173,10.286586033557398,30.0,0.21690762073959186,1,0,0
2020-08-24,0.11147802115392835,10.350060941537976,30.0,0.21147134290993486,1,0,0
2020-08-25,0.13365396518076977,10.80744284208533,30.0,0.2638177237339525,1,0,0
2020-08-26,0.13211136815934887,10.603471631381488,30.0,0.25728127611694784,1,0,0
2020-08-27,0.08000880258355192,9.93031812462797,30.0,0.17218164147311227,1,0,0
2020-08-28,0.04502635503175867,9.640712088963879,30.0,0.16395662308928066,1,0,0
2020-08-31,0.045320808246561484,9.713257010088537,30.0,0.19283670638646527,1,0,0
2020-09-01,0.0373782920683583,9.670243283372228,30.0,0.1559939612583851,1,0,0
2020-09-02,0.033290874189464414,9.641670253250084,30.0,0.15155291716298852,1,0,0
2020-09-03,0.03849836219914504,9.875982223789032,30.0,0.1707044031309221,1,0,0
2020-09-04,0.03110163870883298,9.942327529533227,30.0,0.1591873966446402,1,0,0
2020-09-08,0.012822263947538826,9.693091846601288,30.0,0.12327374614102415,1,0,0
2020-09-09,-0.020215384570471784,9.608813373734947,30.0,0.12042706781941814,1,0,0
2020-09-10,0.06346399993939711,9.901861238735233,30.0,0.18549950803968618,1,0,0
2020-09-11,0.004898895467745579,9.430970086454158,30.0,0.1476362005657671,1,0,0
2020-09-14,0.04678759266655774,9.40141269158754,30.0,0.15757427374918498,1,0,0
2020-09-15,0.0511831603449564,9.522069315080877,30.0,0.21105609543429849,1,0,0
2020-09-16,0.03703587388326923,9.583645845356193,30.0,0.21108606650241735,1,0,0
2020-09-17,0.05022038824615915,9.743767394194853,30.0,0.237587630951686,1,0,0
2020-09-18,0.06718382068580242,9.90953627264732,30.0,0.2735697017602555,1,0,0
2020-09-21,0.08927706721309914,10.058087428585669,30.0,0.27183137615282366,1,0,0
2020-09-22,0.08773374859891936,10.289665200948196,30.0,0.2934456834595639,1,0,0
2020-09-23,0.11624258700166035,10.69520709400702,30.0,0.33430728660602255,1,0,0
2020-09-24,0.10602602646784609,10.786407406573131,30.0,0.34911691452089066,1,0,0
2020-09-25,0.06854325137730832,10.441061372565704,30.0,0.3042509178952895,1,0,0
2020-09-28,0.11907625335220251,10.98664985899536,30.0,0.3782663535931,1,0,0
2020-09-29,0.1596261481758896,11.863040384687473,32.0,0.4688496517434741,1,0,0
2020-09-30,0.1329974051658951,11.576278845072574,31.0,0.40522733412477574,1,0,0
2020-10-01,0.14252585344087398,11.915896269077164,30.0,0.41963637353953337,1,0,0
2020-10-02,0.18799652620943874,12.982364928472215,28.0,0.5429713472721415,1,0,0
2020-10-05,0.12896504150755073,11.921953658707213,29.0,0.4606781600336856,1,0,0
2020-10-06,0.09199190733056328,11.493410540178653,29.0,0.37783817520415564,1,0,0
2020-10-07,0.07006864468951424,11.35533246771001,29.0,0.34404012753536173,1,0,0
2020-10-08,0.08474248040090515,11.571119593070074,31.0,0.3890499352375176,1,0,0
2020-10-09,0.07439528341887192,11.549942776891886,31.0,0.3655661622966656,1,0,0
2020-10-12,0.06449072926296306,11.523889642331284,32.0,0.3199443434605324,1,0,0
2020-10-13,0.021960696343199526,11.210513847705352,32.0,0.26338236733230086,1,0,0
2020-10-14,0.06385195684611533,11.464599692638812,31.0,0.26614843085200457,1,0,0
2020-10-15,0.03509443294727177,11.276246444569143,30.0,0.24269381402890794,1,0,0
2020-10-16,0.016312529726658198,11.197416655632944,28.0,0.22171251839011324,1,0,0
2020-10-19,0.0222941808007886,11.252135492750172,27.0,0.22613577284012454,1,0,0
2020-10-20,0.03274164490748488,11.33877746481981,28.0,0.2359983850929983,1,0,0
2020-10-21,0.05363082411884568,11.492792208378976,28.0,0.24571065762279587,1,0,0
2020-10-22,0.03030526285151014,11.360860308780747,30.0,0.23183659143969987,1,0,0
2020-10-23,0.0023805193348382936,11.225338472959509,30.0,0.2181059359056799,1,0,0
2020-10-26,0.05324914330960562,11.42051803638981,30.0,0.24833542388585184,1,0,0
2020-10-27,0.03185382055302455,11.296060671735699,30.0,0.23570349260581258,1,0,0
2020-10-28,0.04411226713148508,11.427968475790463,27.0,0.2377104936602678,1,0,0
2020-10-29,0.016919064817622953,11.286673099401686,26.0,0.21597413380976788,1,0,0
